,ins,rep,model,fun,success,nit,nfev,Ta,Tb,Tc,Td
670,2023_01_05-00_21_20,7,B1,0.0016902292030082267,True,50,6120,,30.143799886267743,4.495266045920289,
671,2023_01_13-14_04_00,7,B1,0.009029948069612432,True,48,5880,,10.777269718486025,3.6717017106344088,
672,2023_02_12-10_41_30,7,B1,,False,1000,120120,,94.93191327123833,738.7509404251584,
673,2023_02_01-21_45_40,7,B1,0.0013650355044724117,True,56,6840,,7.590003927983389,0.0017958784641223247,
674,2023_02_24-11_33_50,7,B1,0.0059614861119555995,True,52,6360,,290.7570054214332,106.93701710563619,
675,2023_02_05-22_20_50,7,B1,0.0030623384663205594,True,76,9240,,5.188229429354465,1.056038049967981,
676,2023_02_18-16_43_50,7,B1,0.02198124902738311,True,23,2880,,543.8561320478245,544.3916256848437,
677,2023_01_09-04_03_00,7,B1,0.05537858523986796,True,40,4920,,0.6340191385660887,0.0029319791398734196,
678,2023_01_26-00_09_10,7,B1,0.007145548752282204,True,43,5280,,434.69502354292524,37.53952831899835,
679,2023_02_17-21_35_00,7,B1,0.00478975836090369,True,51,6240,,15.276994876278707,5.012426694190708,
680,2023_02_17-03_54_00,7,B1,0.0026043244995768303,True,63,7680,,5.1892665459046725,0.40238593823795554,
681,2023_02_09-23_59_00,7,B1,0.014968215097680272,True,34,4200,,71.24499858051234,36.957274254705055,
682,2023_01_08-11_00_30,7,B1,0.013100390169408468,True,27,3360,,331.1407178989976,28.415519598404614,
683,2023_01_20-13_12_00,7,B1,0.010104994047093164,True,38,4680,,162.3319749605605,15.224340282331525,
684,2023_02_13-22_37_00,7,B1,0.013923326180908026,True,54,6600,,6.51188973661624,1.5120711032130316,
685,2023_01_04-00_16_30,7,B1,0.002164904749835267,True,56,6840,,48.63658211767887,6.670641187749197,
686,2023_01_24-09_44_02,7,B1,0.005362807310470614,True,42,5160,,41.70811485796446,36.23058041332615,
687,2023_01_17-01_31_40,7,B1,0.00413636466195694,True,49,6000,,7.426182344824724,1.4041439677143899,
688,2023_02_07-04_56_30,7,B1,0.0028572007991956912,True,65,7920,,4.897401186007585,1.1128710430180035,
689,2023_01_25-02_07_20,7,B1,0.004716712297052875,True,54,6600,,3.750503102450068,0.0010093234755572666,
690,2023_02_09-00_13_00,8,B1,0.000377262249294112,True,53,6480,,13.364534283514445,4.387810649380924,
691,2023_02_13-14_08_10,8,B1,15.999018020271887,True,8,1080,,900.5124713412927,9.901356571784333,
692,2023_01_06-08_45_00,8,B1,0.004847618352607148,True,43,5280,,74.25106422684559,4.766428129666167,
693,2023_01_05-00_21_20,8,B1,0.0016905034053073485,True,48,5880,,30.227683544364254,4.5112150462670115,
694,2023_01_13-14_04_00,8,B1,0.009030550530071927,True,58,7080,,10.805921425794395,3.671165089826559,
695,2023_02_12-10_41_30,8,B1,,False,1000,120120,,40.89695587053461,517.6908643385086,
696,2023_02_01-21_45_40,8,B1,0.0013641735620312674,True,68,8280,,7.584634585947754,0.0010058431050765648,
697,2023_02_24-11_33_50,8,B1,0.005992358785629479,True,34,4200,,348.09946123584916,130.1844569557024,
698,2023_02_05-22_20_50,8,B1,0.0030624699956455547,True,55,6720,,5.155706085241889,1.0207744379912356,
699,2023_02_18-16_43_50,8,B1,0.021979385198437066,True,27,3360,,774.145678901534,900.0274729610877,
700,2023_01_09-04_03_00,8,B1,0.05536478673390891,True,42,5160,,0.6176180306613901,0.001203525889991397,
701,2023_01_26-00_09_10,8,B1,0.007117381956647072,True,42,5160,,537.2057328526977,42.01092168784896,
702,2023_02_17-21_35_00,8,B1,0.004792943631931662,True,57,6960,,15.270596640514043,5.020048239326002,
703,2023_02_17-03_54_00,8,B1,0.0026043045885204715,True,64,7800,,5.188870174795625,0.4014396462484342,
704,2023_02_09-23_59_00,8,B1,0.014963225709862521,True,36,4440,,50.97719435096667,30.722755797511468,
705,2023_01_08-11_00_30,8,B1,0.01122637751000152,True,60,7320,,47.54114188261747,6.315187668770079,
706,2023_01_20-13_12_00,8,B1,0.010106313711089762,True,40,4920,,162.55956004458517,15.24711081402927,
707,2023_02_13-22_37_00,8,B1,0.013923337464425775,True,47,5760,,6.574459628754653,1.5597721292800202,
708,2023_01_04-00_16_30,8,B1,0.002164622124412147,True,49,6000,,48.846457998294,6.701166800168551,
709,2023_01_24-09_44_02,8,B1,0.005423377230640941,True,31,3840,,68.77294873404361,50.58147572622812,
710,2023_01_17-01_31_40,8,B1,0.004136112028522959,True,47,5760,,7.536558415708612,1.4774146540054858,
711,2023_02_07-04_56_30,8,B1,0.002857364515874271,True,73,8880,,4.897808946824796,1.1116015504730399,
712,2023_01_25-02_07_20,8,B1,0.004715500631510453,True,57,6960,,3.7507439281599773,0.001185480739934519,
713,2023_02_09-00_13_00,9,B1,0.00037733829860708455,True,57,6960,,13.408783272361916,4.406931320093804,
714,2023_02_13-14_08_10,9,B1,15.997963105732548,True,9,1200,,965.9857639359903,3.999824005365724,
715,2023_01_06-08_45_00,9,B1,0.004848439486363849,True,49,6000,,75.49900967697783,4.845873603031805,
716,2023_01_05-00_21_20,9,B1,0.0016903502693831598,True,47,5760,,30.283110015239686,4.515025438377506,
717,2023_01_13-14_04_00,9,B1,0.009027516100044469,True,60,7320,,10.839379919087207,3.686535649660698,
718,2023_02_12-10_41_30,9,B1,,False,1000,120120,,9.825676429821158,104.2235285584232,
719,2023_02_01-21_45_40,9,B1,0.0013642003201724043,True,65,7920,,7.581335285559533,0.0010016478117336192,
720,2023_02_24-11_33_50,9,B1,0.005961438298159726,True,64,7800,,288.4676047123378,106.43430728369196,
721,2023_02_05-22_20_50,9,B1,0.0030633559303192056,True,55,6720,,5.231596428055866,1.095660655045947,
722,2023_02_18-16_43_50,9,B1,0.02199107085489477,True,24,3000,,461.35242997352157,469.9174622401629,
723,2023_01_09-04_03_00,9,B1,0.055373830615138335,True,42,5160,,0.6926231973349672,0.0010260803555866005,
724,2023_01_26-00_09_10,9,B1,0.007126617972472438,True,49,6000,,496.58750924396577,40.31925575386907,
725,2023_02_17-21_35_00,9,B1,0.004789377359550829,True,58,7080,,15.270551674473154,5.014015279882187,
726,2023_02_17-03_54_00,9,B1,0.0026044623397334767,True,54,6600,,5.207204495578253,0.41627401870931635,
727,2023_02_09-23_59_00,9,B1,0.014968222810230244,True,31,3840,,72.14537724927271,36.8198151850371,
728,2023_01_08-11_00_30,9,B1,0.013295553101276896,True,54,6600,,490.68318454534113,36.49049904421554,
729,2023_01_20-13_12_00,9,B1,0.010108503773708121,True,37,4560,,162.58533194194,15.267624548077436,
730,2023_02_13-22_37_00,9,B1,0.013923082334666471,True,55,6720,,6.542651458999387,1.5338829717945828,
731,2023_01_04-00_16_30,9,B1,0.002165166313813431,True,50,6120,,48.93836170360089,6.713951940792185,
732,2023_01_24-09_44_02,9,B1,0.005360398829232519,True,36,4440,,41.25080356247821,36.11588758094632,
733,2023_01_17-01_31_40,9,B1,0.004135809229961037,True,45,5520,,7.465301614804616,1.42629005997469,
734,2023_02_07-04_56_30,9,B1,0.002857857818069534,True,57,6960,,4.861806664860126,1.0968849886286307,
735,2023_01_25-02_07_20,9,B1,0.004715412703456784,True,61,7440,,3.752156858992805,0.0011213090536443815,
736,2023_02_09-00_13_00,10,B1,0.00037726172180158025,True,57,6960,,13.36797481027952,4.390884486737832,
737,2023_02_13-14_08_10,10,B1,15.999038433704612,True,9,1200,,470.3798410713213,1.883711182089769,
738,2023_01_06-08_45_00,10,B1,0.004847479105402065,True,45,5520,,74.62048257344776,4.781627983362398,
739,2023_01_05-00_21_20,10,B1,0.0016902095593894,True,44,5400,,30.125808301948098,4.488680324928737,
740,2023_01_13-14_04_00,10,B1,0.009028148915662636,True,53,6480,,10.758601242583268,3.6479788212528206,
741,2023_02_12-10_41_30,10,B1,,False,1000,120120,,173.34046168635643,636.8669427950646,
742,2023_02_01-21_45_40,10,B1,0.0013641851957059332,True,72,8760,,7.583903889120563,0.0010316296664996116,
743,2023_02_24-11_33_50,10,B1,0.005961330358942075,True,60,7320,,289.19492515689467,106.62580936357045,
744,2023_02_05-22_20_50,10,B1,0.003063714981363172,True,52,6360,,5.116297873306678,1.0015167676385772,
745,2023_02_18-16_43_50,10,B1,0.021980876730017713,True,25,3120,,707.4443622793326,851.1191092709325,
746,2023_01_09-04_03_00,10,B1,0.05538115465391207,True,41,5040,,0.5944844408836047,0.0011676867979417693,
747,2023_01_26-00_09_10,10,B1,0.007117436785554999,True,44,5400,,538.8818100662853,42.11569752506898,
748,2023_02_17-21_35_00,10,B1,0.00479021581802712,True,55,6720,,15.171005164125518,4.982285176227606,
749,2023_02_17-03_54_00,10,B1,0.0026046689540824147,True,55,6720,,5.198594046859853,0.4101597763830114,
750,2023_02_09-23_59_00,10,B1,0.014965915789319117,True,34,4200,,62.72048433927614,34.49184380707953,
751,2023_01_08-11_00_30,10,B1,0.013025982842192198,True,40,4920,,276.99732106172615,25.56290151813522,
752,2023_01_20-13_12_00,10,B1,0.010104781029490738,True,35,4320,,163.35077212489438,15.344205811620554,
753,2023_02_13-22_37_00,10,B1,0.01392624647999964,True,63,7680,,6.587194755740484,1.5550643540276496,
754,2023_01_04-00_16_30,10,B1,0.0021650556284661965,True,43,5280,,49.084104525420344,6.730966162096877,
755,2023_01_24-09_44_02,10,B1,0.005395806041561401,True,36,4440,,54.30120678059649,44.08709474325963,
756,2023_01_17-01_31_40,10,B1,0.004136025767499712,True,45,5520,,7.450094367282418,1.4142348341330262,
757,2023_02_07-04_56_30,10,B1,0.002858438599985307,True,60,7320,,4.824357505610635,1.0755995227330004,
758,2023_01_25-02_07_20,10,B1,0.004716159365194567,True,62,7560,,3.744324300046685,0.0012745937603995117,
759,2023_02_09-00_13_00,0,B2,0.0002721801761269282,True,103,15600,,15.883467882418131,17.38135535777991,6.482732389636396
760,2023_02_13-14_08_10,0,B2,15.929572661147558,True,8,1350,,37.85460436507179,764.6427928945382,22.629786201354023
761,2023_01_06-08_45_00,0,B2,0.0038022518921312235,True,91,13800,,18.30313103722176,26.028765013705595,6.036078221228024
762,2023_01_05-00_21_20,0,B2,0.0015848114330989898,True,76,11550,,39.23937062443355,35.143966574742365,4.350651878743008
763,2023_01_13-14_04_00,0,B2,0.0019480066135150562,True,112,16950,,32.77182122968043,12.956173966228278,0.001176959583574444
764,2023_02_12-10_41_30,0,B2,1.8141000684434276,True,215,32400,,61.487764495771955,517.9654019116467,719.0782586394116
765,2023_02_01-21_45_40,0,B2,0.0013252280797019177,True,57,8700,,312.48284958136395,38.19690658838084,67.15615009235125
766,2023_02_24-11_33_50,0,B2,0.00432215720320695,True,64,9750,,816.3870288695124,341.4598035120067,225.5642042830928
767,2023_02_05-22_20_50,0,B2,0.0008643019394218312,True,70,10650,,51.095363954759705,31.190109265840476,19.867775306910346
768,2023_02_18-16_43_50,0,B2,0.009665279124808728,True,56,8550,,282.2908360604401,139.69507211577246,261.3944873085354
769,2023_01_09-04_03_00,0,B2,0.001783859207834549,True,104,15750,,1.3314437429446002,3.6809859931043434,0.00105092425036446
770,2023_01_26-00_09_10,0,B2,0.0057317995851822534,True,119,18000,,91.6039250559071,175.23332780678447,44.7097797072455
771,2023_02_17-21_35_00,0,B2,0.003094541282275801,True,85,12900,,0.6952510457011272,13.368989088849787,3.8642889401804155
772,2023_02_17-03_54_00,0,B2,0.0026177525201694957,True,52,7950,,977.3429440557966,215.30877737391182,201.7001955916395
773,2023_02_09-23_59_00,0,B2,0.01045269408761898,True,43,6600,,472.73967434205304,248.1444151322176,189.71212215285004
774,2023_01_08-11_00_30,0,B2,0.008226346987129356,True,106,16050,,40.26305224221858,36.35565315679071,2.502362201985079
775,2023_01_20-13_12_00,0,B2,0.009216369872077041,True,58,8850,,989.5941760024,487.38468279688266,8.922376638577475
776,2023_02_13-22_37_00,0,B2,0.010199993869827333,True,61,9300,,290.6013447074698,97.05101227566587,41.038433715933934
777,2023_01_04-00_16_30,0,B2,0.0012828398338523982,True,84,12750,,18.630332197133782,29.223644656052954,8.500094852873815
778,2023_01_24-09_44_02,0,B2,0.0014114336773278678,True,49,7500,,332.52710176574175,189.67555501906384,882.2384372813771
779,2023_01_17-01_31_40,0,B2,0.0021596513576535377,True,49,7500,,168.10390601587272,58.841808763284575,24.882368991493934
780,2023_02_07-04_56_30,0,B2,0.014057719975261944,True,52,7950,,910.8502390488569,462.6797209662729,92.71248188430167
781,2023_01_25-02_07_20,0,B2,0.0019965827529429834,True,90,13650,,3.336959989461775,3.7956500781809837,0.19949317060024896
782,2023_02_09-00_13_00,1,B2,0.00027205552467585175,True,108,16350,,15.889254381090268,17.402909947466583,6.492846221505715
783,2023_02_13-14_08_10,1,B2,15.92952140545704,True,9,1500,,78.62644604227569,943.252724618683,15.397981645100401
784,2023_01_06-08_45_00,1,B2,0.003803266787833945,True,106,16050,,18.52468865395099,26.21813936465918,6.044595162488292
785,2023_01_05-00_21_20,1,B2,0.0015848815717512922,True,95,14400,,39.3839348763251,35.22351682506428,4.351424458258123
786,2023_01_13-14_04_00,1,B2,0.0019479555606403808,True,116,17550,,32.86063263916617,12.989115608701411,0.0015951188804024241
787,2023_02_12-10_41_30,1,B2,61.96613207976933,True,48,7350,,0.09379384725423279,994.992073476224,0.016615891975504837
788,2023_02_01-21_45_40,1,B2,0.0013262743781325378,True,54,8250,,378.9035456201792,45.01770237102153,98.55218258287994
789,2023_02_24-11_33_50,1,B2,0.004321038070026958,True,56,8550,,764.8467582628093,324.4720358816347,195.73810794040423
790,2023_02_05-22_20_50,1,B2,0.0008641931721398002,True,86,13050,,51.07457354027332,31.202786921047164,19.894709065783275
791,2023_02_18-16_43_50,1,B2,0.009677638000704872,True,57,8700,,289.7612440655394,142.595458368854,291.13152578177636
792,2023_01_09-04_03_00,1,B2,0.0017837085258937283,True,121,18300,,1.3289451813059259,3.6770321950793914,0.0010036647341280514
793,2023_01_26-00_09_10,1,B2,0.005730833017062386,True,101,15300,,92.35106971250622,176.19306433370576,44.787408590615996
794,2023_02_17-21_35_00,1,B2,0.003094710314040561,True,84,12750,,0.7444475680699156,13.416158163433465,3.885290097660686
795,2023_02_17-03_54_00,1,B2,0.0026095502787787297,True,47,7200,,998.3424870026737,221.3986793148436,197.84740496232922
796,2023_02_09-23_59_00,1,B2,0.010532783281529111,True,37,5700,,938.2933746425997,468.4093359463615,363.8486293239683
797,2023_01_08-11_00_30,1,B2,0.01312847665171073,True,68,10350,,314.0582377728267,324.58008071392663,33.12358143618496
798,2023_01_20-13_12_00,1,B2,0.009212555347751785,True,61,9300,,997.020819931178,510.21276747310867,11.494348923339885
799,2023_02_13-22_37_00,1,B2,0.010200609324104631,True,60,9150,,296.5334039831084,98.91495559850557,41.45416796984591
800,2023_01_04-00_16_30,1,B2,0.0012828637267524954,True,85,12900,,18.90637784275225,29.430219913735755,8.505974632326911
801,2023_01_24-09_44_02,1,B2,0.0014121927257579332,True,47,7200,,314.1280377976636,178.7825317917413,762.3820773896521
802,2023_01_17-01_31_40,1,B2,0.0021609460275737553,True,51,7800,,166.74289142697057,58.789665402125706,24.779646699547925
803,2023_02_07-04_56_30,1,B2,0.014006850542537882,True,69,10500,,735.2553418380013,370.1296538361021,56.867762720226324
804,2023_01_25-02_07_20,1,B2,0.001996434861617039,True,82,12450,,3.342199860542223,3.7976199956648884,0.20694738479903663
805,2023_02_09-00_13_00,2,B2,0.0002720675920105851,True,103,15600,,15.7633576534123,17.3501173650792,6.466819183194502
806,2023_02_13-14_08_10,2,B2,15.942179736715788,True,7,1200,,199.72888152005476,864.1203042694024,18.615839693685643
807,2023_01_06-08_45_00,2,B2,0.0038024951259890936,True,108,16350,,18.293512369055406,25.946205518687464,5.996435624065896
808,2023_01_05-00_21_20,2,B2,0.001584429642888853,True,83,12600,,39.27384180456909,35.24374485387176,4.39769475836431
809,2023_01_13-14_04_00,2,B2,0.0019479136028251833,True,148,22350,,32.84168762613956,12.981354663549496,0.0011683297426543504
810,2023_02_12-10_41_30,2,B2,,False,1000,150150,,5.047605127693373,224.78912007529385,714.2796539073213
811,2023_02_01-21_45_40,2,B2,0.0013259635468402524,True,67,10200,,392.93928137041405,46.0821116804164,109.83156535380317
812,2023_02_24-11_33_50,2,B2,0.004323065714415872,True,76,11550,,881.826781533211,374.7731362376796,289.5594588330283
813,2023_02_05-22_20_50,2,B2,0.0008647037398236423,True,71,10800,,50.65922444601756,30.912268037280853,19.771168666244932
814,2023_02_18-16_43_50,2,B2,0.00967581519358861,True,57,8700,,292.9693832167182,144.7536668008653,295.7016199422369
815,2023_01_09-04_03_00,2,B2,0.0017842235032444875,True,118,17850,,1.3314902906399766,3.6833227611946313,0.0011835326769755738
816,2023_01_26-00_09_10,2,B2,0.005733985297177105,True,75,11400,,88.39023745448083,171.53034287840626,44.40719347942593
817,2023_02_17-21_35_00,2,B2,0.00309548221451459,True,81,12300,,0.6934404307878026,13.380849400910279,3.8685439414055622
818,2023_02_17-03_54_00,2,B2,0.00259403354701196,True,43,6600,,760.2302670110842,172.7766366380485,137.35967264320954
819,2023_02_09-23_59_00,2,B2,0.010450143402791226,True,35,5400,,375.07972818010444,204.28602148146155,155.46424243314448
820,2023_01_08-11_00_30,2,B2,0.008225462898325448,True,114,17250,,40.06561193025516,36.199633915807965,2.5112491988071497
821,2023_01_20-13_12_00,2,B2,0.009210798870456496,True,48,7350,,996.3005016429702,496.1872242702374,9.696605026349971
822,2023_02_13-22_37_00,2,B2,0.010199758280729136,True,52,7950,,303.21768606752306,100.81111108060128,42.07123505079568
823,2023_01_04-00_16_30,2,B2,0.001282926794161022,True,94,14250,,18.848344058894668,29.385445419600046,8.50257569423917
824,2023_01_24-09_44_02,2,B2,0.0014523929284527648,True,38,5850,,600.4834316719838,351.2098610966856,982.864133963074
825,2023_01_17-01_31_40,2,B2,0.002160882820521632,True,50,7650,,169.68752475228274,59.23092880533278,25.109553524860644
826,2023_02_07-04_56_30,2,B2,0.013974966354209946,True,80,12150,,665.2756199309708,336.11418280776394,45.6184226828417
827,2023_01_25-02_07_20,2,B2,0.0019972323556225165,True,91,13800,,3.373776759975783,3.8092357326371484,0.22178330458950768
828,2023_02_09-00_13_00,3,B2,0.0002720976589257788,True,109,16500,,15.79008209350809,17.33182710456225,6.4648721158843045
829,2023_02_13-14_08_10,3,B2,15.930049506357193,True,8,1350,,8.617052909370102,743.9371642574584,26.316757771576533
830,2023_01_06-08_45_00,3,B2,0.0038034354811711402,True,77,11700,,19.16639169529583,26.92905218852661,6.11895165304054
831,2023_01_05-00_21_20,3,B2,0.0015845136502156106,True,74,11250,,39.20034821652712,35.20419212202631,4.402146526049592
832,2023_01_13-14_04_00,3,B2,0.0019478918521603497,True,146,22050,,32.82295703895329,12.976067903318835,0.0010379045436934575
833,2023_02_12-10_41_30,3,B2,,False,1000,150150,,62.81759664304769,249.92300874272433,996.4421467302304
834,2023_02_01-21_45_40,3,B2,0.0013257991753100498,True,59,9000,,368.5982161298872,43.69534025942181,94.39663733166373
835,2023_02_24-11_33_50,3,B2,0.0043213214364422655,True,65,9900,,774.4469452216615,323.1556506547915,198.03750479719764
836,2023_02_05-22_20_50,3,B2,0.000864223632048141,True,67,10200,,50.96923570993545,31.122642789163592,19.835573205830883
837,2023_02_18-16_43_50,3,B2,0.00967325013152875,True,62,9450,,287.40024207365514,143.12817058824578,284.3401264308486
838,2023_01_09-04_03_00,3,B2,0.0017843289727382076,True,118,17850,,1.3255749944290756,3.678540802413977,0.0015944956783755515
839,2023_01_26-00_09_10,3,B2,0.005732867979389522,True,66,10050,,90.50411664313225,173.79398513345103,44.54779234024545
840,2023_02_17-21_35_00,3,B2,0.00309483017730276,True,98,14850,,0.7347316995985125,13.424031465223209,3.885654735717651
841,2023_02_17-03_54_00,3,B2,0.00268488769755744,True,55,8400,,999.8117343920878,214.06309330287792,256.75803176511033
842,2023_02_09-23_59_00,3,B2,0.010769626970963718,True,31,4800,,988.1906940517038,472.7033495353418,952.5772675519154
843,2023_01_08-11_00_30,3,B2,0.013095562394776706,True,67,10200,,305.7521457246777,315.43216608641296,32.19283250899838
844,2023_01_20-13_12_00,3,B2,0.009213893580948299,True,54,8250,,991.2206694534561,507.2935151647777,11.450651730059576
845,2023_02_13-22_37_00,3,B2,0.010200444194708063,True,96,14550,,280.47572592144445,93.4974113688807,40.45746956015881
846,2023_01_04-00_16_30,3,B2,0.0012830777178742296,True,86,13050,,18.556859148716512,29.116589414550845,8.477281007868896
847,2023_01_24-09_44_02,3,B2,0.0014115197537942004,True,47,7200,,339.19192786397684,193.67541191018285,894.8444932062769
848,2023_01_17-01_31_40,3,B2,0.0021605011111132458,True,53,8100,,167.02913818804916,58.78416530652959,24.779920512355886
849,2023_02_07-04_56_30,3,B2,0.01408569196606654,True,46,7050,,991.3769303242577,506.1368434392145,105.56700201438855
850,2023_01_25-02_07_20,3,B2,0.0019969514093430957,True,95,14400,,3.359941364622898,3.8035226370836313,0.21083903566596973
851,2023_02_09-00_13_00,4,B2,0.00027209820695833753,True,120,18150,,15.823338232726883,17.353478224073797,6.473956828159203
852,2023_02_13-14_08_10,4,B2,15.935578693068488,True,9,1500,,21.866243108803474,822.1767959868807,26.637418273918456
853,2023_01_06-08_45_00,4,B2,0.0038038771018028697,True,78,11850,,19.162083110378376,26.890704676589053,6.108124084985889
854,2023_01_05-00_21_20,4,B2,0.0015846035111211703,True,117,17700,,39.128353485824164,35.187355476430014,4.423794706448291
855,2023_01_13-14_04_00,4,B2,0.0119775223107167,True,102,15450,,551.7906464868048,203.5817272391556,0.04691454048690957
856,2023_02_12-10_41_30,4,B2,1.6311457611678826,True,308,46350,,72.30018454153037,369.2159157830274,542.1045916509944
857,2023_02_01-21_45_40,4,B2,0.0013260038669359255,True,59,9000,,391.74435878513617,45.881771069953174,109.89832984105459
858,2023_02_24-11_33_50,4,B2,0.004322800983936732,True,62,9450,,862.5916176868329,366.9064882235901,268.68388856278574
859,2023_02_05-22_20_50,4,B2,0.000864323266863471,True,68,10350,,50.79888295823173,31.083555620281686,19.78751995775758
860,2023_02_18-16_43_50,4,B2,0.009677999165785807,True,63,9600,,298.5823672347728,147.80810413272093,310.86591264302785
861,2023_01_09-04_03_00,4,B2,0.0017839095719374936,True,113,17100,,1.3325537812080483,3.681003127535803,0.0013206949390109912
862,2023_01_26-00_09_10,4,B2,0.005753024172781747,True,65,9900,,83.43696100095048,160.48025629226942,42.62236821147121
863,2023_02_17-21_35_00,4,B2,0.0030949985599447883,True,77,11700,,0.7624438209539335,13.40704118233316,3.887435133346969
864,2023_02_17-03_54_00,4,B2,0.0025943622266189964,True,40,6150,,850.0086813804265,193.62180415075676,149.1266265005812
865,2023_02_09-23_59_00,4,B2,0.01045589525907492,True,36,5550,,360.4356705175358,189.55387942696,159.3718885079868
866,2023_01_08-11_00_30,4,B2,0.013145101979937946,True,79,12000,,317.2674300789466,327.70278135019845,32.77054989830265
867,2023_01_20-13_12_00,4,B2,0.009213649540643817,True,49,7500,,985.4364798721145,489.4776556436147,9.330998112246391
868,2023_02_13-22_37_00,4,B2,0.010200076909217558,True,58,8850,,287.34328533737954,96.22570863848608,40.772155863692376
869,2023_01_04-00_16_30,4,B2,0.0012828220591977395,True,106,16050,,18.79855473024287,29.387600712137612,8.520090865838142
870,2023_01_24-09_44_02,4,B2,0.0014114806656571244,True,48,7350,,335.78729369913026,191.70872418869857,850.9166826334792
871,2023_01_17-01_31_40,4,B2,0.002160113013584496,True,54,8250,,168.7153197317055,59.143058709839636,24.981109381824297
872,2023_02_07-04_56_30,4,B2,0.014048300635848643,True,60,9150,,873.7252948865109,446.1325869738147,83.15988657172295
873,2023_01_25-02_07_20,4,B2,0.0019973390087758914,True,95,14400,,3.3553708131652797,3.803872424657584,0.20789980652705253
874,2023_02_09-00_13_00,5,B2,0.0002720614752684667,True,107,16200,,15.856108748502834,17.36779454674513,6.482029276692572
875,2023_02_13-14_08_10,5,B2,15.939587343208672,True,8,1350,,41.35729590771888,708.2826619724236,118.33368837865589
876,2023_01_06-08_45_00,5,B2,0.00380268991795953,True,71,10800,,18.427185825660672,26.147971949633472,6.046679529253197
877,2023_01_05-00_21_20,5,B2,0.0015852368527998213,True,85,12900,,40.075846939724045,35.634653221190206,4.311660447767451
878,2023_01_13-14_04_00,5,B2,0.012024551211171417,True,78,11850,,587.4671925795935,216.83193456023088,0.138340373407857
879,2023_02_12-10_41_30,5,B2,1.6206136806077822,True,243,36600,,92.3852017452707,462.8643476240158,677.1238161006022
880,2023_02_01-21_45_40,5,B2,0.0013262295077750578,True,61,9300,,395.48976658093363,46.195704522281744,113.33891759711332
881,2023_02_24-11_33_50,5,B2,0.004319433526975388,True,56,8550,,708.215130680308,301.49431089416964,162.10206099360477
882,2023_02_05-22_20_50,5,B2,0.0008645355411111415,True,73,11100,,50.680339925351234,30.91811995437672,19.81030060564342
883,2023_02_18-16_43_50,5,B2,0.00967275723606025,True,55,8400,,290.1590172134014,143.09332324261953,283.7789988411221
884,2023_01_09-04_03_00,5,B2,0.0017837499803258123,True,102,15450,,1.3297555698279098,3.6777762925246975,0.001006929795664746
885,2023_01_26-00_09_10,5,B2,0.005734164625419614,True,60,9150,,85.94018716658366,169.98491674806996,44.3421434591088
886,2023_02_17-21_35_00,5,B2,0.0030954681713266864,True,70,10650,,0.7263818637425175,13.425619438823048,3.89237064672875
887,2023_02_17-03_54_00,5,B2,0.0025939336342561694,True,34,5250,,822.2143432217941,186.52542843424044,146.61592680632856
888,2023_02_09-23_59_00,5,B2,0.01069178968974227,True,29,4500,,971.4855307424551,477.14261439388906,669.4409214635075
889,2023_01_08-11_00_30,5,B2,0.013157472011101685,True,55,8400,,339.37908211061307,352.3881735778036,35.42642418971411
890,2023_01_20-13_12_00,5,B2,0.009210198219908781,True,62,9450,,993.0148228887389,498.09134999147443,10.126511457692402
891,2023_02_13-22_37_00,5,B2,0.010199684136209515,True,65,9900,,267.77119552280806,89.90802630960115,39.32707171925392
892,2023_01_04-00_16_30,5,B2,0.0012828672225307736,True,105,15900,,18.958563126414276,29.525323594639246,8.533804960534951
893,2023_01_24-09_44_02,5,B2,0.0014118637080530174,True,51,7800,,323.0834157665583,184.69474561110468,729.4066447773816
894,2023_01_17-01_31_40,5,B2,0.002159759478729222,True,45,6900,,168.57329762760628,59.06168183283347,24.994575107603737
895,2023_02_07-04_56_30,5,B2,0.013989287956589021,True,60,9150,,679.0571362715474,343.18034006041853,50.717495225220034
896,2023_01_25-02_07_20,5,B2,0.0019963777444738325,True,101,15300,,3.3410773007693706,3.8018361110197816,0.21029609321630005
897,2023_02_09-00_13_00,6,B2,0.0002720955780220772,True,95,14400,,16.063947886699168,17.46432019734567,6.523909916156299
898,2023_02_13-14_08_10,6,B2,15.927624856441575,True,9,1500,,14.262921431228335,929.5397974621047,0.8675894350128601
899,2023_01_06-08_45_00,6,B2,0.0038033463449254046,True,96,14550,,19.140219448299945,26.839891605063997,6.087311931538466
900,2023_01_05-00_21_20,6,B2,0.0015849725537753097,True,92,13950,,38.924236281007666,35.006246300803014,4.406451094197223
901,2023_01_13-14_04_00,6,B2,0.012045649218397562,True,104,15750,,603.9793890055506,223.02604983527925,0.14316085079849472
902,2023_02_12-10_41_30,6,B2,61.98620304744035,True,47,7200,,0.11997716058368724,989.16790633054,0.02871279071371191
903,2023_02_01-21_45_40,6,B2,0.0013260299687102481,True,76,11550,,386.96669742417697,45.70387595922335,104.12254655474874
904,2023_02_24-11_33_50,6,B2,0.004321495955350704,True,76,11550,,798.0530501859855,337.2225456065155,208.94468990997763
905,2023_02_05-22_20_50,6,B2,0.0008642966390368609,True,87,13200,,51.12369690691929,31.17450518117522,19.917920652281737
906,2023_02_18-16_43_50,6,B2,0.009669312226923904,True,57,8700,,287.85010741489623,142.87340503242262,275.595089468434
