Time Stamp,CL_Curicó_UTALCA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2021-12-27 22:45:25.220000,49.953386,49.952219,49.954468,49.95335766666667,165,2325
2021-12-27 22:45:25.240000,49.953433,49.961677,49.955636,49.956915333333335,165,2325
2021-12-27 22:45:25.260000,49.953951,49.9553,49.954308,49.95451966666667,165,2325
2021-12-27 22:45:25.280000,49.954551,49.954007,49.953495,49.954017666666665,165,2325
2021-12-27 22:45:25.300000,49.954813,49.953076,49.954361,49.95408333333334,165,2325
2021-12-27 22:45:25.320000,49.954439,49.952922,49.955415,49.95425866666667,165,2325
2021-12-27 22:45:25.340000,49.953732,49.955692,49.953959,49.954461,165,2325
2021-12-27 22:45:25.360000,49.95365,49.947918,49.951342,49.950970000000005,165,2325
2021-12-27 22:45:25.380000,49.954538,49.948996,49.953464,49.95233266666667,165,2325
2021-12-27 22:45:25.400000,49.955347,49.961394,49.957583,49.958108,165,2325
2021-12-27 22:45:25.420000,49.955597,49.959305,49.956713,49.957204999999995,165,2325
2021-12-27 22:45:25.440000,49.954571,49.952076,49.953022,49.953223,165,2325
2021-12-27 22:45:25.460000,49.953558,49.951138,49.952261,49.952318999999996,165,2325
2021-12-27 22:45:25.480000,49.953539,49.952352,49.954117,49.953336,165,2325
2021-12-27 22:45:25.500000,49.953544,49.955812,49.95362,49.95432533333334,165,2325
2021-12-27 22:45:25.520000,49.953061,49.950316,49.951334,49.951570333333336,165,2325
2021-12-27 22:45:25.540000,49.953031,49.952088,49.951618,49.95224566666667,165,2325
2021-12-27 22:45:25.560000,49.953265,49.949856,49.953968,49.952363,165,2325
2021-12-27 22:45:25.580000,49.953291,49.958715,49.954924,49.955643333333335,165,2325
2021-12-27 22:45:25.600000,49.953432,49.95517,49.953613,49.954071666666664,165,2325
2021-12-27 22:45:25.620000,49.953669,49.954442,49.951838,49.95331633333333,165,2325
2021-12-27 22:45:25.640000,49.95386,49.947913,49.951653,49.951142,165,2325
2021-12-27 22:45:25.660000,49.953678,49.955,49.952742,49.95380666666667,165,2325
2021-12-27 22:45:25.680000,49.953017,49.954279,49.952951,49.95341566666667,165,2325
2021-12-27 22:45:25.700000,49.952357,49.95752,49.952286,49.95405433333334,165,2325
2021-12-27 22:45:25.720000,49.951859,49.950994,49.952094,49.951648999999996,165,2325
2021-12-27 22:45:25.740000,49.95166,49.952206,49.952413,49.952093,165,2325
2021-12-27 22:45:25.760000,49.951659,49.950701,49.952856,49.951738666666664,165,2325
2021-12-27 22:45:25.780000,49.951612,49.952918,49.952418,49.952315999999996,165,2325
2021-12-27 22:45:25.800000,49.951249,49.950055,49.950768,49.95069066666667,165,2325
2021-12-27 22:45:25.820000,49.951263,49.949804,49.950438,49.95050166666667,165,2325
2021-12-27 22:45:25.840000,49.952081,49.950799,49.952963,49.95194766666666,165,2325
2021-12-27 22:45:25.860000,49.952148,49.955713,49.954242,49.95403433333333,165,2325
2021-12-27 22:45:25.880000,49.951302,49.954157,49.953198,49.95288566666667,165,2325
2021-12-27 22:45:25.900000,49.950897,49.954859,49.952967,49.95290766666667,165,2325
