Time Stamp,CL_Concepción_UDEC,CIO,Potencia,Inicio
2021-10-13 19:05:46.280000,49.933815,49.933815,143,2610
2021-10-13 19:05:46.300000,49.93341,49.93341,143,2610
2021-10-13 19:05:46.320000,49.932265,49.932265,143,2610
2021-10-13 19:05:46.340000,49.931578,49.931578,143,2610
2021-10-13 19:05:46.360000,49.932365,49.932365,143,2610
2021-10-13 19:05:46.380000,49.932792,49.932792,143,2610
2021-10-13 19:05:46.400000,49.931427,49.931427,143,2610
2021-10-13 19:05:46.420000,49.930679,49.930679,143,2610
2021-10-13 19:05:46.440000,49.931184,49.931184,143,2610
2021-10-13 19:05:46.460000,49.93151,49.93151,143,2610
2021-10-13 19:05:46.480000,49.93133,49.93133,143,2610
2021-10-13 19:05:46.500000,49.930718,49.930718,143,2610
2021-10-13 19:05:46.520000,49.930463,49.930463,143,2610
2021-10-13 19:05:46.540000,49.930992,49.930992,143,2610
2021-10-13 19:05:46.560000,49.930699,49.930699,143,2610
2021-10-13 19:05:46.580000,49.929143,49.929143,143,2610
2021-10-13 19:05:46.600000,49.928606,49.928606,143,2610
2021-10-13 19:05:46.620000,49.930154,49.930154,143,2610
2021-10-13 19:05:46.640000,49.930453,49.930453,143,2610
2021-10-13 19:05:46.660000,49.928811,49.928811,143,2610
2021-10-13 19:05:46.680000,49.928061,49.928061,143,2610
2021-10-13 19:05:46.700000,49.929037,49.929037,143,2610
2021-10-13 19:05:46.720000,49.929466,49.929466,143,2610
2021-10-13 19:05:46.740000,49.928459,49.928459,143,2610
2021-10-13 19:05:46.760000,49.927315,49.927315,143,2610
2021-10-13 19:05:46.780000,49.927195,49.927195,143,2610
2021-10-13 19:05:46.800000,49.928199,49.928199,143,2610
2021-10-13 19:05:46.820000,49.928856,49.928856,143,2610
2021-10-13 19:05:46.840000,49.928737,49.928737,143,2610
2021-10-13 19:05:46.860000,49.92855,49.92855,143,2610
2021-10-13 19:05:46.880000,49.928129,49.928129,143,2610
2021-10-13 19:05:46.900000,49.927338,49.927338,143,2610
2021-10-13 19:05:46.920000,49.927342,49.927342,143,2610
2021-10-13 19:05:46.940000,49.928106,49.928106,143,2610
2021-10-13 19:05:46.960000,49.928783,49.928783,143,2610
2021-10-13 19:05:46.980000,49.928228,49.928228,143,2610
2021-10-13 19:05:47.000000,49.92638,49.92638,143,2610
2021-10-13 19:05:47.020000,49.925796,49.925796,143,2610
2021-10-13 19:05:47.040000,49.92668,49.92668,143,2610
2021-10-13 19:05:47.060000,49.926703,49.926703,143,2610
2021-10-13 19:05:47.080000,49.925904,49.925904,143,2610
2021-10-13 19:05:47.100000,49.925992,49.925992,143,2610
2021-10-13 19:05:47.120000,49.926449,49.926449,143,2610
2021-10-13 19:05:47.140000,49.925972,49.925972,143,2610
2021-10-13 19:05:47.160000,49.925008,49.925008,143,2610
2021-10-13 19:05:47.180000,49.92505,49.92505,143,2610
2021-10-13 19:05:47.200000,49.925875,49.925875,143,2610
2021-10-13 19:05:47.220000,49.926399,49.926399,143,2610
2021-10-13 19:05:47.240000,49.926279,49.926279,143,2610
2021-10-13 19:05:47.260000,49.925999,49.925999,143,2610
2021-10-13 19:05:47.280000,49.925869,49.925869,143,2610
2021-10-13 19:05:47.300000,49.925491,49.925491,143,2610
2021-10-13 19:05:47.320000,49.925287,49.925287,143,2610
2021-10-13 19:05:47.340000,49.925273,49.925273,143,2610
2021-10-13 19:05:47.360000,49.925384,49.925384,143,2610
2021-10-13 19:05:47.380000,49.925358,49.925358,143,2610
2021-10-13 19:05:47.400000,49.924709,49.924709,143,2610
2021-10-13 19:05:47.420000,49.923967,49.923967,143,2610
2021-10-13 19:05:47.440000,49.923841,49.923841,143,2610
2021-10-13 19:05:47.460000,49.924102,49.924102,143,2610
2021-10-13 19:05:47.480000,49.923978,49.923978,143,2610
2021-10-13 19:05:47.500000,49.923876,49.923876,143,2610
2021-10-13 19:05:47.520000,49.92438,49.92438,143,2610
2021-10-13 19:05:47.540000,49.924545,49.924545,143,2610
2021-10-13 19:05:47.560000,49.923736,49.923736,143,2610
2021-10-13 19:05:47.580000,49.923288,49.923288,143,2610
2021-10-13 19:05:47.600000,49.923199,49.923199,143,2610
2021-10-13 19:05:47.620000,49.923522,49.923522,143,2610
2021-10-13 19:05:47.640000,49.924501,49.924501,143,2610
2021-10-13 19:05:47.660000,49.924093,49.924093,143,2610
2021-10-13 19:05:47.680000,49.923513,49.923513,143,2610
2021-10-13 19:05:47.700000,49.924068,49.924068,143,2610
2021-10-13 19:05:47.720000,49.924247,49.924247,143,2610
2021-10-13 19:05:47.740000,49.923928,49.923928,143,2610
2021-10-13 19:05:47.760000,49.923721,49.923721,143,2610
2021-10-13 19:05:47.780000,49.924229,49.924229,143,2610
2021-10-13 19:05:47.800000,49.924278,49.924278,143,2610
2021-10-13 19:05:47.820000,49.92352,49.92352,143,2610
2021-10-13 19:05:47.840000,49.923339,49.923339,143,2610
2021-10-13 19:05:47.860000,49.924,49.924,143,2610
2021-10-13 19:05:47.880000,49.924381,49.924381,143,2610
2021-10-13 19:05:47.900000,49.924083,49.924083,143,2610
2021-10-13 19:05:47.920000,49.923451,49.923451,143,2610
2021-10-13 19:05:47.940000,49.923932,49.923932,143,2610
2021-10-13 19:05:47.960000,49.924811,49.924811,143,2610
2021-10-13 19:05:47.980000,49.924598,49.924598,143,2610
2021-10-13 19:05:48.000000,49.924293,49.924293,143,2610
2021-10-13 19:05:48.020000,49.924428,49.924428,143,2610
2021-10-13 19:05:48.040000,49.925319,49.925319,143,2610
2021-10-13 19:05:48.060000,49.925425,49.925425,143,2610
2021-10-13 19:05:48.080000,49.924901,49.924901,143,2610
2021-10-13 19:05:48.100000,49.924681,49.924681,143,2610
2021-10-13 19:05:48.120000,49.924403,49.924403,143,2610
2021-10-13 19:05:48.140000,49.923662,49.923662,143,2610
2021-10-13 19:05:48.160000,49.923107,49.923107,143,2610
2021-10-13 19:05:48.180000,49.923499,49.923499,143,2610
2021-10-13 19:05:48.200000,49.924454,49.924454,143,2610
2021-10-13 19:05:48.220000,49.925417,49.925417,143,2610
2021-10-13 19:05:48.240000,49.925565,49.925565,143,2610
2021-10-13 19:05:48.260000,49.925123,49.925123,143,2610
2021-10-13 19:05:48.280000,49.924439,49.924439,143,2610
2021-10-13 19:05:48.300000,49.923935,49.923935,143,2610
2021-10-13 19:05:48.320000,49.924261,49.924261,143,2610
2021-10-13 19:05:48.340000,49.925948,49.925948,143,2610
2021-10-13 19:05:48.360000,49.926574,49.926574,143,2610
2021-10-13 19:05:48.380000,49.925442,49.925442,143,2610
2021-10-13 19:05:48.400000,49.924121,49.924121,143,2610
2021-10-13 19:05:48.420000,49.923287,49.923287,143,2610
2021-10-13 19:05:48.440000,49.923736,49.923736,143,2610
2021-10-13 19:05:48.460000,49.924693,49.924693,143,2610
2021-10-13 19:05:48.480000,49.924323,49.924323,143,2610
2021-10-13 19:05:48.500000,49.92405,49.92405,143,2610
2021-10-13 19:05:48.520000,49.924395,49.924395,143,2610
2021-10-13 19:05:48.540000,49.923743,49.923743,143,2610
2021-10-13 19:05:48.560000,49.922862,49.922862,143,2610
2021-10-13 19:05:48.580000,49.922691,49.922691,143,2610
2021-10-13 19:05:48.600000,49.923616,49.923616,143,2610
2021-10-13 19:05:48.620000,49.92428,49.92428,143,2610
2021-10-13 19:05:48.640000,49.923562,49.923562,143,2610
2021-10-13 19:05:48.660000,49.922959,49.922959,143,2610
2021-10-13 19:05:48.680000,49.923303,49.923303,143,2610
2021-10-13 19:05:48.700000,49.923445,49.923445,143,2610
2021-10-13 19:05:48.720000,49.923112,49.923112,143,2610
2021-10-13 19:05:48.740000,49.922823,49.922823,143,2610
2021-10-13 19:05:48.760000,49.923042,49.923042,143,2610
2021-10-13 19:05:48.780000,49.923486,49.923486,143,2610
2021-10-13 19:05:48.800000,49.923518,49.923518,143,2610
2021-10-13 19:05:48.820000,49.922899,49.922899,143,2610
2021-10-13 19:05:48.840000,49.922889,49.922889,143,2610
2021-10-13 19:05:48.860000,49.923535,49.923535,143,2610
2021-10-13 19:05:48.880000,49.922448,49.922448,143,2610
2021-10-13 19:05:48.900000,49.921329,49.921329,143,2610
2021-10-13 19:05:48.920000,49.921988,49.921988,143,2610
2021-10-13 19:05:48.940000,49.923142,49.923142,143,2610
2021-10-13 19:05:48.960000,49.92302,49.92302,143,2610
2021-10-13 19:05:48.980000,49.922443,49.922443,143,2610
2021-10-13 19:05:49.000000,49.92278,49.92278,143,2610
2021-10-13 19:05:49.020000,49.923894,49.923894,143,2610
2021-10-13 19:05:49.040000,49.923929,49.923929,143,2610
2021-10-13 19:05:49.060000,49.923403,49.923403,143,2610
2021-10-13 19:05:49.080000,49.924329,49.924329,143,2610
2021-10-13 19:05:49.100000,49.924592,49.924592,143,2610
2021-10-13 19:05:49.120000,49.923223,49.923223,143,2610
2021-10-13 19:05:49.140000,49.922155,49.922155,143,2610
2021-10-13 19:05:49.160000,49.92272,49.92272,143,2610
2021-10-13 19:05:49.180000,49.923811,49.923811,143,2610
2021-10-13 19:05:49.200000,49.924067,49.924067,143,2610
2021-10-13 19:05:49.220000,49.923142,49.923142,143,2610
2021-10-13 19:05:49.240000,49.922675,49.922675,143,2610
2021-10-13 19:05:49.260000,49.923486,49.923486,143,2610
2021-10-13 19:05:49.280000,49.924259,49.924259,143,2610
2021-10-13 19:05:49.300000,49.923505,49.923505,143,2610
2021-10-13 19:05:49.320000,49.922973,49.922973,143,2610
2021-10-13 19:05:49.340000,49.924181,49.924181,143,2610
2021-10-13 19:05:49.360000,49.924939,49.924939,143,2610
2021-10-13 19:05:49.380000,49.923625,49.923625,143,2610
2021-10-13 19:05:49.400000,49.922796,49.922796,143,2610
2021-10-13 19:05:49.420000,49.924463,49.924463,143,2610
2021-10-13 19:05:49.440000,49.925689,49.925689,143,2610
2021-10-13 19:05:49.460000,49.924922,49.924922,143,2610
2021-10-13 19:05:49.480000,49.924536,49.924536,143,2610
2021-10-13 19:05:49.500000,49.925185,49.925185,143,2610
2021-10-13 19:05:49.520000,49.925978,49.925978,143,2610
2021-10-13 19:05:49.540000,49.925176,49.925176,143,2610
2021-10-13 19:05:49.560000,49.923578,49.923578,143,2610
2021-10-13 19:05:49.580000,49.923487,49.923487,143,2610
2021-10-13 19:05:49.600000,49.924653,49.924653,143,2610
2021-10-13 19:05:49.620000,49.925112,49.925112,143,2610
2021-10-13 19:05:49.640000,49.924174,49.924174,143,2610
2021-10-13 19:05:49.660000,49.923744,49.923744,143,2610
2021-10-13 19:05:49.680000,49.925005,49.925005,143,2610
2021-10-13 19:05:49.700000,49.925533,49.925533,143,2610
2021-10-13 19:05:49.720000,49.924745,49.924745,143,2610
2021-10-13 19:05:49.740000,49.924902,49.924902,143,2610
2021-10-13 19:05:49.760000,49.925436,49.925436,143,2610
2021-10-13 19:05:49.780000,49.925449,49.925449,143,2610
2021-10-13 19:05:49.800000,49.925263,49.925263,143,2610
2021-10-13 19:05:49.820000,49.925106,49.925106,143,2610
2021-10-13 19:05:49.840000,49.925482,49.925482,143,2610
2021-10-13 19:05:49.860000,49.925701,49.925701,143,2610
2021-10-13 19:05:49.880000,49.925245,49.925245,143,2610
2021-10-13 19:05:49.900000,49.925068,49.925068,143,2610
2021-10-13 19:05:49.920000,49.92536,49.92536,143,2610
2021-10-13 19:05:49.940000,49.925593,49.925593,143,2610
2021-10-13 19:05:49.960000,49.925329,49.925329,143,2610
2021-10-13 19:05:49.980000,49.924984,49.924984,143,2610
2021-10-13 19:05:50.000000,49.925211,49.925211,143,2610
2021-10-13 19:05:50.020000,49.925555,49.925555,143,2610
2021-10-13 19:05:50.040000,49.925736,49.925736,143,2610
2021-10-13 19:05:50.060000,49.925652,49.925652,143,2610
2021-10-13 19:05:50.080000,49.925862,49.925862,143,2610
2021-10-13 19:05:50.100000,49.926129,49.926129,143,2610
2021-10-13 19:05:50.120000,49.925402,49.925402,143,2610
2021-10-13 19:05:50.140000,49.92499,49.92499,143,2610
2021-10-13 19:05:50.160000,49.925769,49.925769,143,2610
2021-10-13 19:05:50.180000,49.926431,49.926431,143,2610
2021-10-13 19:05:50.200000,49.926184,49.926184,143,2610
2021-10-13 19:05:50.220000,49.925796,49.925796,143,2610
2021-10-13 19:05:50.240000,49.926076,49.926076,143,2610
2021-10-13 19:05:50.260000,49.926514,49.926514,143,2610
2021-10-13 19:05:50.280000,49.926791,49.926791,143,2610
2021-10-13 19:05:50.300000,49.927221,49.927221,143,2610
2021-10-13 19:05:50.320000,49.927513,49.927513,143,2610
2021-10-13 19:05:50.340000,49.927925,49.927925,143,2610
2021-10-13 19:05:50.360000,49.928019,49.928019,143,2610
2021-10-13 19:05:50.380000,49.927181,49.927181,143,2610
2021-10-13 19:05:50.400000,49.926681,49.926681,143,2610
2021-10-13 19:05:50.420000,49.927248,49.927248,143,2610
2021-10-13 19:05:50.440000,49.927748,49.927748,143,2610
2021-10-13 19:05:50.460000,49.927561,49.927561,143,2610
2021-10-13 19:05:50.480000,49.927812,49.927812,143,2610
2021-10-13 19:05:50.500000,49.928242,49.928242,143,2610
2021-10-13 19:05:50.520000,49.928745,49.928745,143,2610
2021-10-13 19:05:50.540000,49.929005,49.929005,143,2610
2021-10-13 19:05:50.560000,49.929436,49.929436,143,2610
2021-10-13 19:05:50.580000,49.929953,49.929953,143,2610
2021-10-13 19:05:50.600000,49.929996,49.929996,143,2610
2021-10-13 19:05:50.620000,49.929233,49.929233,143,2610
2021-10-13 19:05:50.640000,49.928629,49.928629,143,2610
2021-10-13 19:05:50.660000,49.928713,49.928713,143,2610
2021-10-13 19:05:50.680000,49.928992,49.928992,143,2610
2021-10-13 19:05:50.700000,49.92931,49.92931,143,2610
2021-10-13 19:05:50.720000,49.929458,49.929458,143,2610
2021-10-13 19:05:50.740000,49.92993,49.92993,143,2610
2021-10-13 19:05:50.760000,49.93026,49.93026,143,2610
2021-10-13 19:05:50.780000,49.92936,49.92936,143,2610
2021-10-13 19:05:50.800000,49.928254,49.928254,143,2610
2021-10-13 19:05:50.820000,49.929102,49.929102,143,2610
2021-10-13 19:05:50.840000,49.93095,49.93095,143,2610
2021-10-13 19:05:50.860000,49.930842,49.930842,143,2610
2021-10-13 19:05:50.880000,49.929491,49.929491,143,2610
2021-10-13 19:05:50.900000,49.929426,49.929426,143,2610
2021-10-13 19:05:50.920000,49.929919,49.929919,143,2610
2021-10-13 19:05:50.940000,49.929989,49.929989,143,2610
2021-10-13 19:05:50.960000,49.929606,49.929606,143,2610
2021-10-13 19:05:50.980000,49.929377,49.929377,143,2610
2021-10-13 19:05:51.000000,49.930229,49.930229,143,2610
2021-10-13 19:05:51.020000,49.930348,49.930348,143,2610
2021-10-13 19:05:51.040000,49.929458,49.929458,143,2610
2021-10-13 19:05:51.060000,49.929621,49.929621,143,2610
2021-10-13 19:05:51.080000,49.930698,49.930698,143,2610
2021-10-13 19:05:51.100000,49.930887,49.930887,143,2610
2021-10-13 19:05:51.120000,49.93019,49.93019,143,2610
2021-10-13 19:05:51.140000,49.929935,49.929935,143,2610
2021-10-13 19:05:51.160000,49.930061,49.930061,143,2610
2021-10-13 19:05:51.180000,49.929593,49.929593,143,2610
2021-10-13 19:05:51.200000,49.929527,49.929527,143,2610
2021-10-13 19:05:51.220000,49.930587,49.930587,143,2610
2021-10-13 19:05:51.240000,49.931672,49.931672,143,2610
2021-10-13 19:05:51.260000,49.932173,49.932173,143,2610
2021-10-13 19:05:51.280000,49.931717,49.931717,143,2610
2021-10-13 19:05:51.300000,49.931049,49.931049,143,2610
2021-10-13 19:05:51.320000,49.931046,49.931046,143,2610
2021-10-13 19:05:51.340000,49.931377,49.931377,143,2610
2021-10-13 19:05:51.360000,49.931126,49.931126,143,2610
2021-10-13 19:05:51.380000,49.931086,49.931086,143,2610
2021-10-13 19:05:51.400000,49.931875,49.931875,143,2610
2021-10-13 19:05:51.420000,49.932231,49.932231,143,2610
2021-10-13 19:05:51.440000,49.931569,49.931569,143,2610
2021-10-13 19:05:51.460000,49.931403,49.931403,143,2610
2021-10-13 19:05:51.480000,49.931838,49.931838,143,2610
2021-10-13 19:05:51.500000,49.932029,49.932029,143,2610
2021-10-13 19:05:51.520000,49.931917,49.931917,143,2610
2021-10-13 19:05:51.540000,49.931657,49.931657,143,2610
2021-10-13 19:05:51.560000,49.932204,49.932204,143,2610
2021-10-13 19:05:51.580000,49.933348,49.933348,143,2610
2021-10-13 19:05:51.600000,49.933087,49.933087,143,2610
2021-10-13 19:05:51.620000,49.932065,49.932065,143,2610
2021-10-13 19:05:51.640000,49.932,49.932,143,2610
2021-10-13 19:05:51.660000,49.932224,49.932224,143,2610
2021-10-13 19:05:51.680000,49.932005,49.932005,143,2610
2021-10-13 19:05:51.700000,49.932096,49.932096,143,2610
2021-10-13 19:05:51.720000,49.932619,49.932619,143,2610
2021-10-13 19:05:51.740000,49.932788,49.932788,143,2610
2021-10-13 19:05:51.760000,49.932194,49.932194,143,2610
2021-10-13 19:05:51.780000,49.931304,49.931304,143,2610
2021-10-13 19:05:51.800000,49.931239,49.931239,143,2610
2021-10-13 19:05:51.820000,49.932576,49.932576,143,2610
2021-10-13 19:05:51.840000,49.933293,49.933293,143,2610
2021-10-13 19:05:51.860000,49.932467,49.932467,143,2610
2021-10-13 19:05:51.880000,49.931601,49.931601,143,2610
2021-10-13 19:05:51.900000,49.931783,49.931783,143,2610
2021-10-13 19:05:51.920000,49.9318,49.9318,143,2610
2021-10-13 19:05:51.940000,49.930906,49.930906,143,2610
2021-10-13 19:05:51.960000,49.931189,49.931189,143,2610
2021-10-13 19:05:51.980000,49.932079,49.932079,143,2610
2021-10-13 19:05:52.000000,49.931612,49.931612,143,2610
2021-10-13 19:05:52.020000,49.930834,49.930834,143,2610
2021-10-13 19:05:52.040000,49.930543,49.930543,143,2610
2021-10-13 19:05:52.060000,49.930982,49.930982,143,2610
2021-10-13 19:05:52.080000,49.931562,49.931562,143,2610
2021-10-13 19:05:52.100000,49.931303,49.931303,143,2610
2021-10-13 19:05:52.120000,49.930482,49.930482,143,2610
2021-10-13 19:05:52.140000,49.930381,49.930381,143,2610
2021-10-13 19:05:52.160000,49.931037,49.931037,143,2610
2021-10-13 19:05:52.180000,49.93076,49.93076,143,2610
2021-10-13 19:05:52.200000,49.929796,49.929796,143,2610
2021-10-13 19:05:52.220000,49.930505,49.930505,143,2610
2021-10-13 19:05:52.240000,49.931358,49.931358,143,2610
2021-10-13 19:05:52.260000,49.930825,49.930825,143,2610
2021-10-13 19:05:52.280000,49.930287,49.930287,143,2610
2021-10-13 19:05:52.300000,49.930347,49.930347,143,2610
2021-10-13 19:05:52.320000,49.930686,49.930686,143,2610
2021-10-13 19:05:52.340000,49.930884,49.930884,143,2610
2021-10-13 19:05:52.360000,49.930361,49.930361,143,2610
2021-10-13 19:05:52.380000,49.930181,49.930181,143,2610
2021-10-13 19:05:52.400000,49.93107,49.93107,143,2610
2021-10-13 19:05:52.420000,49.931582,49.931582,143,2610
2021-10-13 19:05:52.440000,49.930889,49.930889,143,2610
2021-10-13 19:05:52.460000,49.930692,49.930692,143,2610
2021-10-13 19:05:52.480000,49.931429,49.931429,143,2610
2021-10-13 19:05:52.500000,49.931873,49.931873,143,2610
2021-10-13 19:05:52.520000,49.931581,49.931581,143,2610
2021-10-13 19:05:52.540000,49.931728,49.931728,143,2610
2021-10-13 19:05:52.560000,49.932449,49.932449,143,2610
2021-10-13 19:05:52.580000,49.932767,49.932767,143,2610
2021-10-13 19:05:52.600000,49.932278,49.932278,143,2610
2021-10-13 19:05:52.620000,49.931848,49.931848,143,2610
2021-10-13 19:05:52.640000,49.932634,49.932634,143,2610
2021-10-13 19:05:52.660000,49.93344,49.93344,143,2610
2021-10-13 19:05:52.680000,49.93299,49.93299,143,2610
2021-10-13 19:05:52.700000,49.933032,49.933032,143,2610
2021-10-13 19:05:52.720000,49.933982,49.933982,143,2610
2021-10-13 19:05:52.740000,49.934509,49.934509,143,2610
2021-10-13 19:05:52.760000,49.934195,49.934195,143,2610
2021-10-13 19:05:52.780000,49.934463,49.934463,143,2610
2021-10-13 19:05:52.800000,49.934894,49.934894,143,2610
2021-10-13 19:05:52.820000,49.935295,49.935295,143,2610
2021-10-13 19:05:52.840000,49.935078,49.935078,143,2610
2021-10-13 19:05:52.860000,49.934404,49.934404,143,2610
2021-10-13 19:05:52.880000,49.933858,49.933858,143,2610
2021-10-13 19:05:52.900000,49.934004,49.934004,143,2610
2021-10-13 19:05:52.920000,49.934123,49.934123,143,2610
2021-10-13 19:05:52.940000,49.933855,49.933855,143,2610
2021-10-13 19:05:52.960000,49.93407,49.93407,143,2610
2021-10-13 19:05:52.980000,49.935313,49.935313,143,2610
2021-10-13 19:05:53.000000,49.934866,49.934866,143,2610
2021-10-13 19:05:53.020000,49.931225,49.931225,143,2610
2021-10-13 19:05:53.040000,49.930241,49.930241,143,2610
2021-10-13 19:05:53.060000,49.933117,49.933117,143,2610
2021-10-13 19:05:53.080000,49.934105,49.934105,143,2610
2021-10-13 19:05:53.100000,49.932731,49.932731,143,2610
2021-10-13 19:05:53.120000,49.931959,49.931959,143,2610
2021-10-13 19:05:53.140000,49.931963,49.931963,143,2610
2021-10-13 19:05:53.160000,49.932348,49.932348,143,2610
2021-10-13 19:05:53.180000,49.932149,49.932149,143,2610
2021-10-13 19:05:53.200000,49.931144,49.931144,143,2610
2021-10-13 19:05:53.220000,49.930657,49.930657,143,2610
2021-10-13 19:05:53.240000,49.931524,49.931524,143,2610
2021-10-13 19:05:53.260000,49.931711,49.931711,143,2610
2021-10-13 19:05:53.280000,49.930695,49.930695,143,2610
2021-10-13 19:05:53.300000,49.929977,49.929977,143,2610
2021-10-13 19:05:53.320000,49.93031,49.93031,143,2610
2021-10-13 19:05:53.340000,49.930306,49.930306,143,2610
2021-10-13 19:05:53.360000,49.930121,49.930121,143,2610
2021-10-13 19:05:53.380000,49.930427,49.930427,143,2610
2021-10-13 19:05:53.400000,49.931086,49.931086,143,2610
2021-10-13 19:05:53.420000,49.931032,49.931032,143,2610
2021-10-13 19:05:53.440000,49.929891,49.929891,143,2610
2021-10-13 19:05:53.460000,49.929523,49.929523,143,2610
2021-10-13 19:05:53.480000,49.930207,49.930207,143,2610
2021-10-13 19:05:53.500000,49.930516,49.930516,143,2610
2021-10-13 19:05:53.520000,49.930576,49.930576,143,2610
2021-10-13 19:05:53.540000,49.930659,49.930659,143,2610
2021-10-13 19:05:53.560000,49.931056,49.931056,143,2610
2021-10-13 19:05:53.580000,49.931156,49.931156,143,2610
2021-10-13 19:05:53.600000,49.930636,49.930636,143,2610
2021-10-13 19:05:53.620000,49.930654,49.930654,143,2610
2021-10-13 19:05:53.640000,49.931819,49.931819,143,2610
2021-10-13 19:05:53.660000,49.932779,49.932779,143,2610
2021-10-13 19:05:53.680000,49.932147,49.932147,143,2610
2021-10-13 19:05:53.700000,49.931645,49.931645,143,2610
2021-10-13 19:05:53.720000,49.932842,49.932842,143,2610
2021-10-13 19:05:53.740000,49.933808,49.933808,143,2610
2021-10-13 19:05:53.760000,49.933295,49.933295,143,2610
2021-10-13 19:05:53.780000,49.932887,49.932887,143,2610
2021-10-13 19:05:53.800000,49.933565,49.933565,143,2610
2021-10-13 19:05:53.820000,49.934652,49.934652,143,2610
2021-10-13 19:05:53.840000,49.934908,49.934908,143,2610
2021-10-13 19:05:53.860000,49.934212,49.934212,143,2610
2021-10-13 19:05:53.880000,49.933987,49.933987,143,2610
2021-10-13 19:05:53.900000,49.934835,49.934835,143,2610
2021-10-13 19:05:53.920000,49.934911,49.934911,143,2610
2021-10-13 19:05:53.940000,49.93473,49.93473,143,2610
2021-10-13 19:05:53.960000,49.93561,49.93561,143,2610
2021-10-13 19:05:53.980000,49.936543,49.936543,143,2610
2021-10-13 19:05:54.000000,49.936992,49.936992,143,2610
2021-10-13 19:05:54.020000,49.936356,49.936356,143,2610
2021-10-13 19:05:54.040000,49.935495,49.935495,143,2610
2021-10-13 19:05:54.060000,49.936434,49.936434,143,2610
2021-10-13 19:05:54.080000,49.937718,49.937718,143,2610
2021-10-13 19:05:54.100000,49.937548,49.937548,143,2610
2021-10-13 19:05:54.120000,49.936744,49.936744,143,2610
2021-10-13 19:05:54.140000,49.936708,49.936708,143,2610
2021-10-13 19:05:54.160000,49.936255,49.936255,143,2610
2021-10-13 19:05:54.180000,49.935371,49.935371,143,2610
2021-10-13 19:05:54.200000,49.935765,49.935765,143,2610
2021-10-13 19:05:54.220000,49.936897,49.936897,143,2610
2021-10-13 19:05:54.240000,49.93726,49.93726,143,2610
2021-10-13 19:05:54.260000,49.936938,49.936938,143,2610
2021-10-13 19:05:54.280000,49.936199,49.936199,143,2610
2021-10-13 19:05:54.300000,49.935815,49.935815,143,2610
2021-10-13 19:05:54.320000,49.936145,49.936145,143,2610
2021-10-13 19:05:54.340000,49.936129,49.936129,143,2610
2021-10-13 19:05:54.360000,49.936481,49.936481,143,2610
2021-10-13 19:05:54.380000,49.937421,49.937421,143,2610
2021-10-13 19:05:54.400000,49.937143,49.937143,143,2610
2021-10-13 19:05:54.420000,49.93634,49.93634,143,2610
2021-10-13 19:05:54.440000,49.936257,49.936257,143,2610
2021-10-13 19:05:54.460000,49.936566,49.936566,143,2610
2021-10-13 19:05:54.480000,49.937107,49.937107,143,2610
2021-10-13 19:05:54.500000,49.937959,49.937959,143,2610
2021-10-13 19:05:54.520000,49.937598,49.937598,143,2610
2021-10-13 19:05:54.540000,49.936111,49.936111,143,2610
2021-10-13 19:05:54.560000,49.935532,49.935532,143,2610
2021-10-13 19:05:54.580000,49.936023,49.936023,143,2610
2021-10-13 19:05:54.600000,49.936708,49.936708,143,2610
2021-10-13 19:05:54.620000,49.93749,49.93749,143,2610
2021-10-13 19:05:54.640000,49.937679,49.937679,143,2610
2021-10-13 19:05:54.660000,49.937274,49.937274,143,2610
2021-10-13 19:05:54.680000,49.937145,49.937145,143,2610
2021-10-13 19:05:54.700000,49.936898,49.936898,143,2610
2021-10-13 19:05:54.720000,49.936906,49.936906,143,2610
2021-10-13 19:05:54.740000,49.937319,49.937319,143,2610
2021-10-13 19:05:54.760000,49.937997,49.937997,143,2610
2021-10-13 19:05:54.780000,49.938592,49.938592,143,2610
2021-10-13 19:05:54.800000,49.938491,49.938491,143,2610
2021-10-13 19:05:54.820000,49.938643,49.938643,143,2610
2021-10-13 19:05:54.840000,49.939977,49.939977,143,2610
2021-10-13 19:05:54.860000,49.940695,49.940695,143,2610
2021-10-13 19:05:54.880000,49.939958,49.939958,143,2610
2021-10-13 19:05:54.900000,49.939731,49.939731,143,2610
2021-10-13 19:05:54.920000,49.940513,49.940513,143,2610
2021-10-13 19:05:54.940000,49.941148,49.941148,143,2610
2021-10-13 19:05:54.960000,49.94188,49.94188,143,2610
2021-10-13 19:05:54.980000,49.941362,49.941362,143,2610
2021-10-13 19:05:55.000000,49.939589,49.939589,143,2610
2021-10-13 19:05:55.020000,49.939557,49.939557,143,2610
2021-10-13 19:05:55.040000,49.941657,49.941657,143,2610
2021-10-13 19:05:55.060000,49.943398,49.943398,143,2610
2021-10-13 19:05:55.080000,49.944402,49.944402,143,2610
2021-10-13 19:05:55.100000,49.944453,49.944453,143,2610
2021-10-13 19:05:55.120000,49.943597,49.943597,143,2610
2021-10-13 19:05:55.140000,49.942755,49.942755,143,2610
2021-10-13 19:05:55.160000,49.942824,49.942824,143,2610
2021-10-13 19:05:55.180000,49.943662,49.943662,143,2610
2021-10-13 19:05:55.200000,49.944593,49.944593,143,2610
2021-10-13 19:05:55.220000,49.945273,49.945273,143,2610
2021-10-13 19:05:55.240000,49.94468,49.94468,143,2610
2021-10-13 19:05:55.260000,49.943635,49.943635,143,2610
