Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Temuco_UFRO,CIO,Potencia,Inicio
2021-06-16 15:46:43.980000,49.940085,49.940022,49.941619,49.940575333333335,81,3195
2021-06-16 15:46:44.000000,49.942249,49.939662,49.940616,49.940842333333336,81,3195
2021-06-16 15:46:44.020000,49.941651,49.9394,49.939403,49.940151333333326,81,3195
2021-06-16 15:46:44.040000,49.938809,49.939361,49.939333,49.93916766666666,81,3195
2021-06-16 15:46:44.060000,49.93769,49.940031,49.940541,49.93942066666667,81,3195
2021-06-16 15:46:44.080000,49.938966,49.941114,49.941139,49.94040633333333,81,3195
2021-06-16 15:46:44.100000,49.940014,49.94171,49.940045,49.94058966666666,81,3195
2021-06-16 15:46:44.120000,49.939658,49.941586,49.93962,49.940288,81,3195
2021-06-16 15:46:44.140000,49.939468,49.941359,49.940903,49.940576666666665,81,3195
2021-06-16 15:46:44.160000,49.94075,49.94175,49.94123,49.941243333333325,81,3195
2021-06-16 15:46:44.180000,49.941625,49.942568,49.940092,49.941428333333334,81,3195
2021-06-16 15:46:44.200000,49.939301,49.942674,49.939826,49.94060033333333,81,3195
2021-06-16 15:46:44.220000,49.936491,49.942171,49.93996,49.939540666666666,81,3195
2021-06-16 15:46:44.240000,49.938263,49.94155,49.939042,49.93961833333333,81,3195
2021-06-16 15:46:44.260000,49.941925,49.941028,49.938501,49.94048466666667,81,3195
2021-06-16 15:46:44.280000,49.943036,49.940881,49.940183,49.94136666666666,81,3195
2021-06-16 15:46:44.300000,49.94238,49.940188,49.94216,49.941576,81,3195
2021-06-16 15:46:44.320000,49.941232,49.939201,49.941912,49.94078166666666,81,3195
2021-06-16 15:46:44.340000,49.94088,49.9392,49.940181,49.940087,81,3195
2021-06-16 15:46:44.360000,49.941755,49.940023,49.9391,49.940292666666664,81,3195
2021-06-16 15:46:44.380000,49.942097,49.941131,49.939781,49.941003,81,3195
2021-06-16 15:46:44.400000,49.941158,49.941827,49.940752,49.94124566666667,81,3195
2021-06-16 15:46:44.420000,49.941474,49.941738,49.941129,49.941447000000004,81,3195
2021-06-16 15:46:44.440000,49.944066,49.941837,49.942162,49.94268833333334,81,3195
2021-06-16 15:46:44.460000,49.944583,49.942659,49.942885,49.94337566666667,81,3195
2021-06-16 15:46:44.480000,49.941325,49.942929,49.941796,49.94201666666667,81,3195
2021-06-16 15:46:44.500000,49.940321,49.942441,49.94058,49.941114,81,3195
2021-06-16 15:46:44.520000,49.942783,49.941516,49.940901,49.94173333333333,81,3195
2021-06-16 15:46:44.540000,49.9426,49.940854,49.941882,49.941778666666664,81,3195
2021-06-16 15:46:44.560000,49.940391,49.940617,49.942146,49.94105133333334,81,3195
2021-06-16 15:46:44.580000,49.940503,49.940593,49.941158,49.94075133333333,81,3195
