Time Stamp,CL_Concepción_UDEC,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2021-10-23 18:34:03.360000,50.080097,50.075204,50.081003,50.078768000000004,175,2310
2021-10-23 18:34:03.380000,50.081395,50.083824,50.084424,50.08321433333333,175,2310
2021-10-23 18:34:03.400000,50.082083,50.085398,50.084911,50.08413066666666,175,2310
2021-10-23 18:34:03.420000,50.082055,50.081389,50.080811,50.08141833333334,175,2310
2021-10-23 18:34:03.440000,50.08117,50.069676,50.077955,50.076267,175,2310
2021-10-23 18:34:03.460000,50.081038,50.088036,50.078955,50.08267633333333,175,2310
2021-10-23 18:34:03.480000,50.081917,50.071056,50.080339,50.07777066666667,175,2310
2021-10-23 18:34:03.500000,50.082268,50.088685,50.081258,50.08407033333333,175,2310
2021-10-23 18:34:03.520000,50.081815,50.08137,50.081048,50.081411,175,2310
2021-10-23 18:34:03.540000,50.08139,50.085861,50.08121,50.08282033333333,175,2310
2021-10-23 18:34:03.560000,50.082699,50.079898,50.083749,50.08211533333334,175,2310
2021-10-23 18:34:03.580000,50.085049,50.09125,50.086351,50.08755,175,2310
2021-10-23 18:34:03.600000,50.085022,50.083324,50.08413,50.08415866666667,175,2310
2021-10-23 18:34:03.620000,50.084409,50.08113,50.082408,50.082649,175,2310
2021-10-23 18:34:03.640000,50.087068,50.091621,50.086309,50.088332666666666,175,2310
2021-10-23 18:34:03.660000,50.087579,50.086935,50.086588,50.087033999999996,175,2310
2021-10-23 18:34:03.680000,50.084209,50.079027,50.083026,50.082087333333334,175,2310
2021-10-23 18:34:03.700000,50.082982,50.085825,50.082369,50.08372533333333,175,2310
2021-10-23 18:34:03.720000,50.084421,50.078083,50.084423,50.082309,175,2310
2021-10-23 18:34:03.740000,50.085667,50.094083,50.087547,50.089099,175,2310
2021-10-23 18:34:03.760000,50.085759,50.079787,50.087587,50.08437766666666,175,2310
2021-10-23 18:34:03.780000,50.085474,50.082657,50.084282,50.08413766666666,175,2310
2021-10-23 18:34:03.800000,50.085502,50.078935,50.083795,50.082744,175,2310
2021-10-23 18:34:03.820000,50.085847,50.087741,50.085598,50.086395333333336,175,2310
2021-10-23 18:34:03.840000,50.085235,50.077093,50.083957,50.082095,175,2310
2021-10-23 18:34:03.860000,50.086338,50.076925,50.088002,50.083755,175,2310
2021-10-23 18:34:03.880000,50.090259,50.106926,50.096067,50.09775066666666,175,2310
2021-10-23 18:34:03.900000,50.090106,50.094991,50.091743,50.092279999999995,175,2310
2021-10-23 18:34:03.920000,50.087741,50.087157,50.085388,50.086762,175,2310
2021-10-23 18:34:03.940000,50.088469,50.088129,50.088089,50.088229000000005,175,2310
2021-10-23 18:34:03.960000,50.088991,50.092278,50.088065,50.089778,175,2310
2021-10-23 18:34:03.980000,50.087468,50.082602,50.084532,50.084867333333335,175,2310
2021-10-23 18:34:04.000000,50.088431,50.088778,50.088962,50.088723666666674,175,2310
2021-10-23 18:34:04.020000,50.0913,50.094991,50.094522,50.09360433333333,175,2310
2021-10-23 18:34:04.040000,50.089935,50.084963,50.089034,50.087977333333335,175,2310
2021-10-23 18:34:04.060000,50.087353,50.07725,50.083329,50.082643999999995,175,2310
2021-10-23 18:34:04.080000,50.088958,50.091954,50.086981,50.089297666666674,175,2310
2021-10-23 18:34:04.100000,50.091601,50.089444,50.092046,50.09103033333333,175,2310
2021-10-23 18:34:04.120000,50.092305,50.092509,50.093671,50.09282833333333,175,2310
2021-10-23 18:34:04.140000,50.091066,50.096389,50.092566,50.09334033333334,175,2310
2021-10-23 18:34:04.160000,50.09026,50.095111,50.091863,50.09241133333333,175,2310
2021-10-23 18:34:04.180000,50.092787,50.08901,50.095262,50.092353,175,2310
2021-10-23 18:34:04.200000,50.095022,50.104991,50.096692,50.09890166666667,175,2310
2021-10-23 18:34:04.220000,50.093819,50.086315,50.093477,50.09120366666667,175,2310
2021-10-23 18:34:04.240000,50.093014,50.096334,50.092697,50.09401499999999,175,2310
2021-10-23 18:34:04.260000,50.093144,50.094157,50.092033,50.09311133333333,175,2310
2021-10-23 18:34:04.280000,50.092792,50.088065,50.090002,50.09028633333333,175,2310
2021-10-23 18:34:04.300000,50.092167,50.092213,50.08815,50.09084333333334,175,2310
2021-10-23 18:34:04.320000,50.091585,50.085305,50.088341,50.088410333333336,175,2310
2021-10-23 18:34:04.340000,50.09332,50.096806,50.093567,50.09456433333333,175,2310
2021-10-23 18:34:04.360000,50.095628,50.104564,50.096993,50.09906166666667,175,2310
2021-10-23 18:34:04.380000,50.095577,50.094213,50.0958,50.09519666666667,175,2310
2021-10-23 18:34:04.400000,50.094657,50.08863,50.094886,50.09272433333334,175,2310
2021-10-23 18:34:04.420000,50.094306,50.092851,50.094463,50.093873333333335,175,2310
2021-10-23 18:34:04.440000,50.093725,50.091834,50.092937,50.092831999999994,175,2310
2021-10-23 18:34:04.460000,50.093702,50.089481,50.093034,50.092072333333334,175,2310
2021-10-23 18:34:04.480000,50.09519,50.100259,50.096242,50.09723033333333,175,2310
2021-10-23 18:34:04.500000,50.097352,50.086824,50.09995,50.09470866666667,175,2310
2021-10-23 18:34:04.520000,50.097051,50.111805,50.098291,50.10238233333333,175,2310
2021-10-23 18:34:04.540000,50.093699,50.091241,50.090567,50.09183566666667,175,2310
2021-10-23 18:34:04.560000,50.094967,50.083491,50.093828,50.090762000000005,175,2310
2021-10-23 18:34:04.580000,50.10075,50.113444,50.106323,50.106839,175,2310
2021-10-23 18:34:04.600000,50.100495,50.11112,50.104145,50.10525333333334,175,2310
2021-10-23 18:34:04.620000,50.096235,50.083037,50.094434,50.09123533333334,175,2310
2021-10-23 18:34:04.640000,50.09593,50.088593,50.094111,50.092878000000006,175,2310
2021-10-23 18:34:04.660000,50.09671,50.105055,50.094826,50.09886366666666,175,2310
2021-10-23 18:34:04.680000,50.095547,50.091074,50.09177,50.092797,175,2310
2021-10-23 18:34:04.700000,50.095773,50.090722,50.092901,50.093132000000004,175,2310
2021-10-23 18:34:04.720000,50.097022,50.093991,50.095531,50.095514666666666,175,2310
2021-10-23 18:34:04.740000,50.096959,50.094176,50.095977,50.095704000000005,175,2310
2021-10-23 18:34:04.760000,50.097441,50.100259,50.099179,50.098959666666666,175,2310
2021-10-23 18:34:04.780000,50.098782,50.097259,50.102562,50.09953433333334,175,2310
2021-10-23 18:34:04.800000,50.10017,50.105157,50.102896,50.102741,175,2310
