Time Stamp,CL_Concepción_UDEC,CL_Santiago_USACH,CL_Temuco_UFRO,CIO,Potencia,Inicio
2021-08-12 07:26:05.660000,49.877416,49.883241,49.874564,49.878407,120,2670
2021-08-12 07:26:05.680000,49.877458,49.869982,49.874689,49.874043,120,2670
2021-08-12 07:26:05.700000,49.876083,49.881212,49.87553,49.877608333333335,120,2670
2021-08-12 07:26:05.720000,49.875811,49.857241,49.876603,49.869885000000004,120,2670
2021-08-12 07:26:05.740000,49.877361,49.884181,49.87856,49.880033999999995,120,2670
2021-08-12 07:26:05.760000,49.877087,49.880282,49.878457,49.87860866666667,120,2670
2021-08-12 07:26:05.780000,49.874935,49.873463,49.874849,49.874415666666664,120,2670
2021-08-12 07:26:05.800000,49.874158,49.861527,49.872733,49.86947266666667,120,2670
2021-08-12 07:26:05.820000,49.87543,49.875593,49.874773,49.87526533333334,120,2670
2021-08-12 07:26:05.840000,49.876533,49.88262,49.877234,49.87879566666667,120,2670
2021-08-12 07:26:05.860000,49.875185,49.876879,49.876832,49.87629866666666,120,2670
2021-08-12 07:26:05.880000,49.873413,49.870482,49.874681,49.87285866666667,120,2670
2021-08-12 07:26:05.900000,49.873306,49.874037,49.873389,49.87357733333334,120,2670
2021-08-12 07:26:05.920000,49.874588,49.877713,49.87338,49.875226999999995,120,2670
2021-08-12 07:26:05.940000,49.876052,49.875046,49.874565,49.875221,120,2670
2021-08-12 07:26:05.960000,49.875796,49.885796,49.875832,49.87914133333334,120,2670
2021-08-12 07:26:05.980000,49.875138,49.866111,49.87682,49.872689666666666,120,2670
2021-08-12 07:26:06.000000,49.875866,49.881852,49.877057,49.87825833333334,120,2670
2021-08-12 07:26:06.020000,49.875518,49.874379,49.875198,49.875031666666665,120,2670
2021-08-12 07:26:06.040000,49.874228,49.878917,49.873971,49.875705333333336,120,2670
2021-08-12 07:26:06.060000,49.873897,49.870046,49.875069,49.873004,120,2670
2021-08-12 07:26:06.080000,49.873893,49.871167,49.875694,49.873584666666666,120,2670
2021-08-12 07:26:06.100000,49.873865,49.86768,49.875495,49.872346666666665,120,2670
2021-08-12 07:26:06.120000,49.874981,49.877107,49.874936,49.87567466666667,120,2670
2021-08-12 07:26:06.140000,49.87526,49.8825,49.873439,49.877066333333325,120,2670
2021-08-12 07:26:06.160000,49.874089,49.864425,49.872968,49.870494,120,2670
2021-08-12 07:26:06.180000,49.87381,49.871398,49.873408,49.872871999999994,120,2670
2021-08-12 07:26:06.200000,49.873783,49.873195,49.872787,49.87325500000001,120,2670
2021-08-12 07:26:06.220000,49.874064,49.874824,49.87376,49.874216,120,2670
2021-08-12 07:26:06.240000,49.874209,49.877092,49.875307,49.875536000000004,120,2670
2021-08-12 07:26:06.260000,49.873996,49.867083,49.874474,49.871851,120,2670
