Time Stamp,CL_Concepción_UDEC,CL_Santiago_USACH,CL_Temuco_UFRO,CIO,Potencia,Inicio
2021-08-10 10:44:30.620000,49.970181,49.971167,49.967728,49.969692,91,2520
2021-08-10 10:44:30.640000,49.967565,49.972075,49.968801,49.96948033333333,91,2520
2021-08-10 10:44:30.660000,49.967074,49.96087,49.96763,49.96519133333334,91,2520
2021-08-10 10:44:30.680000,49.967282,49.962204,49.965131,49.964872333333325,91,2520
2021-08-10 10:44:30.700000,49.966857,49.970065,49.96371,49.966877333333336,91,2520
2021-08-10 10:44:30.720000,49.965897,49.970398,49.965132,49.967142333333335,91,2520
2021-08-10 10:44:30.740000,49.965235,49.967194,49.967345,49.966591333333334,91,2520
2021-08-10 10:44:30.760000,49.965611,49.965408,49.96748,49.96616633333333,91,2520
2021-08-10 10:44:30.780000,49.966329,49.969314,49.966166,49.967269666666674,91,2520
2021-08-10 10:44:30.800000,49.965352,49.972639,49.965383,49.96779133333334,91,2520
2021-08-10 10:44:30.820000,49.963,49.970602,49.965812,49.96647133333334,91,2520
2021-08-10 10:44:30.840000,49.962847,49.967454,49.965644,49.965315,91,2520
2021-08-10 10:44:30.860000,49.964431,49.967111,49.964981,49.96550766666667,91,2520
2021-08-10 10:44:30.880000,49.966037,49.965935,49.965982,49.965984666666664,91,2520
2021-08-10 10:44:30.900000,49.96749,49.9635,49.966485,49.965825,91,2520
2021-08-10 10:44:30.920000,49.96725,49.961629,49.964908,49.96459566666667,91,2520
2021-08-10 10:44:30.940000,49.965283,49.966704,49.963655,49.965214,91,2520
2021-08-10 10:44:30.960000,49.964272,49.966778,49.964304,49.965118,91,2520
2021-08-10 10:44:30.980000,49.965328,49.965407,49.966702,49.96581233333333,91,2520
2021-08-10 10:44:31.000000,49.966347,49.964185,49.968166,49.96623266666666,91,2520
2021-08-10 10:44:31.020000,49.965611,49.963065,49.967479,49.965385,91,2520
2021-08-10 10:44:31.040000,49.964379,49.969148,49.965401,49.966309333333335,91,2520
2021-08-10 10:44:31.060000,49.964222,49.965158,49.963727,49.964369000000005,91,2520
2021-08-10 10:44:31.080000,49.965852,49.965944,49.963646,49.965147333333334,91,2520
2021-08-10 10:44:31.100000,49.967129,49.965435,49.965104,49.96588933333334,91,2520
2021-08-10 10:44:31.120000,49.965315,49.9675,49.966863,49.96655933333333,91,2520
2021-08-10 10:44:31.140000,49.963361,49.964593,49.966625,49.96485966666666,91,2520
2021-08-10 10:44:31.160000,49.96406,49.96487,49.964468,49.964465999999994,91,2520
2021-08-10 10:44:31.180000,49.964819,49.964185,49.962749,49.96391766666667,91,2520
2021-08-10 10:44:31.200000,49.965014,49.965537,49.963333,49.964628,91,2520
2021-08-10 10:44:31.220000,49.965312,49.961398,49.965975,49.96422833333333,91,2520
2021-08-10 10:44:31.240000,49.96476,49.964528,49.967159,49.965482333333334,91,2520
2021-08-10 10:44:31.260000,49.963675,49.964325,49.965586,49.964528666666666,91,2520
2021-08-10 10:44:31.280000,49.96394,49.967417,49.963515,49.96495733333333,91,2520
2021-08-10 10:44:31.300000,49.965097,49.963398,49.962855,49.96378333333333,91,2520
2021-08-10 10:44:31.320000,49.96442,49.966444,49.963873,49.96491233333333,91,2520
2021-08-10 10:44:31.340000,49.962927,49.967232,49.964944,49.965034333333335,91,2520
2021-08-10 10:44:31.360000,49.96406,49.965815,49.965602,49.965159,91,2520
2021-08-10 10:44:31.380000,49.966644,49.961824,49.965372,49.96461333333334,91,2520
2021-08-10 10:44:31.400000,49.967186,49.966667,49.963191,49.96568133333333,91,2520
2021-08-10 10:44:31.420000,49.967231,49.964666,49.961591,49.964496,91,2520
2021-08-10 10:44:31.440000,49.966935,49.964019,49.962429,49.964461,91,2520
2021-08-10 10:44:31.460000,49.965089,49.961824,49.9646,49.96383766666667,91,2520
2021-08-10 10:44:31.480000,49.963824,49.962371,49.966527,49.96424066666666,91,2520
2021-08-10 10:44:31.500000,49.964411,49.962361,49.96582,49.96419733333334,91,2520
2021-08-10 10:44:31.520000,49.9655,49.967472,49.96349,49.965487333333336,91,2520
2021-08-10 10:44:31.540000,49.965417,49.963621,49.962516,49.96385133333334,91,2520
2021-08-10 10:44:31.560000,49.96437,49.964574,49.963387,49.96411033333334,91,2520
2021-08-10 10:44:31.580000,49.964278,49.965722,49.96471,49.96490333333333,91,2520
2021-08-10 10:44:31.600000,49.964968,49.968611,49.965384,49.966321,91,2520
2021-08-10 10:44:31.620000,49.963995,49.961954,49.964936,49.96362833333333,91,2520
2021-08-10 10:44:31.640000,49.961439,49.961499,49.963037,49.96199166666667,91,2520
2021-08-10 10:44:31.660000,49.960657,49.964232,49.961972,49.962287,91,2520
2021-08-10 10:44:31.680000,49.962189,49.968324,49.962953,49.96448866666666,91,2520
2021-08-10 10:44:31.700000,49.963912,49.962037,49.96482,49.96358966666667,91,2520
2021-08-10 10:44:31.720000,49.964478,49.964231,49.965698,49.96480233333333,91,2520
2021-08-10 10:44:31.740000,49.963384,49.962991,49.96435,49.963575,91,2520
2021-08-10 10:44:31.760000,49.962305,49.967,49.962659,49.963988,91,2520
2021-08-10 10:44:31.780000,49.96331,49.960083,49.961897,49.96176333333333,91,2520
2021-08-10 10:44:31.800000,49.965036,49.962973,49.962041,49.96335,91,2520
2021-08-10 10:44:31.820000,49.964754,49.96151,49.963156,49.96314,91,2520
2021-08-10 10:44:31.840000,49.963102,49.967453,49.96518,49.965245,91,2520
2021-08-10 10:44:31.860000,49.962575,49.961232,49.965933,49.96324666666667,91,2520
2021-08-10 10:44:31.880000,49.963723,49.963111,49.96339,49.963407999999994,91,2520
2021-08-10 10:44:31.900000,49.964449,49.965102,49.961249,49.96360000000001,91,2520
2021-08-10 10:44:31.920000,49.963945,49.967379,49.963544,49.964956,91,2520
2021-08-10 10:44:31.940000,49.962981,49.961158,49.966571,49.963570000000004,91,2520
2021-08-10 10:44:31.960000,49.962596,49.962314,49.966823,49.963910999999996,91,2520
2021-08-10 10:44:31.980000,49.96299,49.964412,49.964761,49.96405433333334,91,2520
2021-08-10 10:44:32.000000,49.963829,49.966005,49.96246,49.964098,91,2520
2021-08-10 10:44:32.020000,49.964218,49.962833,49.961949,49.963,91,2520
2021-08-10 10:44:32.040000,49.963389,49.96424,49.963048,49.963559,91,2520
2021-08-10 10:44:32.060000,49.962537,49.963769,49.964276,49.96352733333333,91,2520
2021-08-10 10:44:32.080000,49.963343,49.963926,49.965308,49.96419233333333,91,2520
2021-08-10 10:44:32.100000,49.964742,49.962333,49.964989,49.964021333333335,91,2520
2021-08-10 10:44:32.120000,49.964564,49.961398,49.962957,49.962973,91,2520
2021-08-10 10:44:32.140000,49.963124,49.963694,49.961042,49.962619999999994,91,2520
2021-08-10 10:44:32.160000,49.962811,49.967259,49.962149,49.964073000000006,91,2520
2021-08-10 10:44:32.180000,49.963607,49.964315,49.964727,49.96421633333333,91,2520
2021-08-10 10:44:32.200000,49.964241,49.964129,49.965656,49.96467533333333,91,2520
2021-08-10 10:44:32.220000,49.96535,49.965,49.964806,49.96505200000001,91,2520
2021-08-10 10:44:32.240000,49.967393,49.965982,49.963352,49.965575666666666,91,2520
2021-08-10 10:44:32.260000,49.966482,49.963463,49.962303,49.96408266666666,91,2520
2021-08-10 10:44:32.280000,49.96332,49.961009,49.962816,49.962381666666666,91,2520
2021-08-10 10:44:32.300000,49.963077,49.966408,49.964512,49.96466566666667,91,2520
2021-08-10 10:44:32.320000,49.964406,49.968453,49.965869,49.966242666666666,91,2520
2021-08-10 10:44:32.340000,49.964978,49.961639,49.965926,49.964180999999996,91,2520
2021-08-10 10:44:32.360000,49.964866,49.961315,49.964681,49.963620666666664,91,2520
2021-08-10 10:44:32.380000,49.964454,49.967962,49.963306,49.965240666666666,91,2520
2021-08-10 10:44:32.400000,49.963759,49.966436,49.964164,49.964786333333336,91,2520
2021-08-10 10:44:32.420000,49.964166,49.959824,49.966565,49.96351833333333,91,2520
2021-08-10 10:44:32.440000,49.964811,49.961176,49.967831,49.964605999999996,91,2520
2021-08-10 10:44:32.460000,49.963107,49.965232,49.966778,49.965039,91,2520
2021-08-10 10:44:32.480000,49.961736,49.965602,49.964872,49.96406999999999,91,2520
2021-08-10 10:44:32.500000,49.963764,49.95818,49.963881,49.96194166666667,91,2520
2021-08-10 10:44:32.520000,49.966519,49.962916,49.963514,49.96431633333333,91,2520
2021-08-10 10:44:32.540000,49.966704,49.965838,49.963984,49.965508666666665,91,2520
2021-08-10 10:44:32.560000,49.964884,49.966389,49.965254,49.965509,91,2520
2021-08-10 10:44:32.580000,49.964486,49.962194,49.965345,49.96400833333333,91,2520
2021-08-10 10:44:32.600000,49.965977,49.963213,49.964144,49.96444466666667,91,2520
2021-08-10 10:44:32.620000,49.966523,49.967199,49.963565,49.96576233333334,91,2520
2021-08-10 10:44:32.640000,49.965625,49.969024,49.964407,49.966352,91,2520
2021-08-10 10:44:32.660000,49.964658,49.964051,49.966803,49.965170666666666,91,2520
2021-08-10 10:44:32.680000,49.964737,49.964018,49.967757,49.965504,91,2520
2021-08-10 10:44:32.700000,49.965166,49.963547,49.966048,49.96492033333334,91,2520
2021-08-10 10:44:32.720000,49.965227,49.968143,49.963937,49.965769,91,2520
2021-08-10 10:44:32.740000,49.965041,49.96263,49.962966,49.96354566666667,91,2520
2021-08-10 10:44:32.760000,49.965098,49.963311,49.963369,49.963925999999994,91,2520
2021-08-10 10:44:32.780000,49.964667,49.965143,49.964888,49.964899333333335,91,2520
2021-08-10 10:44:32.800000,49.964301,49.970991,49.966082,49.96712466666667,91,2520
2021-08-10 10:44:32.820000,49.965199,49.964445,49.966011,49.96521833333333,91,2520
2021-08-10 10:44:32.840000,49.96619,49.962699,49.96497,49.964619666666664,91,2520
2021-08-10 10:44:32.860000,49.96645,49.966601,49.963621,49.965557333333344,91,2520
2021-08-10 10:44:32.880000,49.966041,49.968477,49.963754,49.966090666666666,91,2520
2021-08-10 10:44:32.900000,49.965634,49.963065,49.965352,49.964683666666666,91,2520
2021-08-10 10:44:32.920000,49.96575,49.966949,49.966672,49.966457,91,2520
2021-08-10 10:44:32.940000,49.965884,49.965676,49.966259,49.965939666666664,91,2520
2021-08-10 10:44:32.960000,49.965227,49.970699,49.964556,49.966827333333335,91,2520
2021-08-10 10:44:32.980000,49.964661,49.964296,49.963115,49.964023999999995,91,2520
2021-08-10 10:44:33.000000,49.964815,49.961662,49.962644,49.96304033333333,91,2520
2021-08-10 10:44:33.020000,49.965736,49.962495,49.964104,49.96411166666667,91,2520
2021-08-10 10:44:33.040000,49.966991,49.969167,49.966544,49.967567333333335,91,2520
2021-08-10 10:44:33.060000,49.967427,49.965167,49.967128,49.966574,91,2520
2021-08-10 10:44:33.080000,49.965968,49.964578,49.965518,49.96535466666666,91,2520
2021-08-10 10:44:33.100000,49.964379,49.964977,49.963242,49.96419933333333,91,2520
2021-08-10 10:44:33.120000,49.964685,49.970301,49.963144,49.96604333333334,91,2520
2021-08-10 10:44:33.140000,49.965625,49.964412,49.964399,49.964811999999995,91,2520
2021-08-10 10:44:33.160000,49.965241,49.961699,49.965276,49.96407200000001,91,2520
2021-08-10 10:44:33.180000,49.964231,49.962227,49.965641,49.964033,91,2520
2021-08-10 10:44:33.200000,49.964394,49.967899,49.964406,49.965566333333335,91,2520
2021-08-10 10:44:33.220000,49.965598,49.963875,49.962518,49.963997000000006,91,2520
2021-08-10 10:44:33.240000,49.965222,49.964727,49.962497,49.96414866666667,91,2520
2021-08-10 10:44:33.260000,49.962301,49.96332,49.964662,49.96342766666667,91,2520
2021-08-10 10:44:33.280000,49.960023,49.969041,49.967465,49.96550966666666,91,2520
2021-08-10 10:44:33.300000,49.962124,49.965152,49.967916,49.965064000000005,91,2520
2021-08-10 10:44:33.320000,49.96468,49.963763,49.965936,49.96479300000001,91,2520
2021-08-10 10:44:33.340000,49.965699,49.960828,49.964096,49.963541,91,2520
2021-08-10 10:44:33.360000,49.967117,49.967755,49.964735,49.966535666666665,91,2520
2021-08-10 10:44:33.380000,49.966478,49.965846,49.966938,49.966420666666664,91,2520
2021-08-10 10:44:33.400000,49.963629,49.964436,49.967459,49.96517466666666,91,2520
2021-08-10 10:44:33.420000,49.9635,49.964153,49.966098,49.96458366666667,91,2520
2021-08-10 10:44:33.440000,49.96563,49.969035,49.964641,49.96643533333333,91,2520
2021-08-10 10:44:33.460000,49.965971,49.963339,49.96375,49.96435333333333,91,2520
2021-08-10 10:44:33.480000,49.964848,49.961536,49.963934,49.96343933333333,91,2520
2021-08-10 10:44:33.500000,49.96501,49.964175,49.965224,49.964802999999996,91,2520
2021-08-10 10:44:33.520000,49.966171,49.967343,49.966419,49.966644333333335,91,2520
2021-08-10 10:44:33.540000,49.965819,49.964454,49.966432,49.96556833333333,91,2520
2021-08-10 10:44:33.560000,49.964355,49.965139,49.965197,49.96489700000001,91,2520
2021-08-10 10:44:33.580000,49.964412,49.966397,49.963487,49.96476533333333,91,2520
2021-08-10 10:44:33.600000,49.965981,49.967505,49.963141,49.96554233333333,91,2520
2021-08-10 10:44:33.620000,49.967195,49.965117,49.964594,49.96563533333333,91,2520
2021-08-10 10:44:33.640000,49.966759,49.9653,49.966384,49.96614766666667,91,2520
2021-08-10 10:44:33.660000,49.965893,49.965941,49.967237,49.966356999999995,91,2520
2021-08-10 10:44:33.680000,49.965648,49.968343,49.965971,49.966654,91,2520
2021-08-10 10:44:33.700000,49.966185,49.965585,49.964277,49.965349,91,2520
2021-08-10 10:44:33.720000,49.966308,49.964144,49.964253,49.96490166666666,91,2520
2021-08-10 10:44:33.740000,49.966082,49.965021,49.965201,49.965434666666674,91,2520
2021-08-10 10:44:33.760000,49.965949,49.965822,49.966737,49.96616933333333,91,2520
2021-08-10 10:44:33.780000,49.965896,49.964566,49.967301,49.965921,91,2520
2021-08-10 10:44:33.800000,49.965701,49.963199,49.965191,49.964697,91,2520
2021-08-10 10:44:33.820000,49.965569,49.964438,49.962896,49.964301,91,2520
2021-08-10 10:44:33.840000,49.966001,49.967768,49.96311,49.96562633333334,91,2520
2021-08-10 10:44:33.860000,49.966687,49.965315,49.965161,49.965721,91,2520
2021-08-10 10:44:33.880000,49.968331,49.963017,49.967496,49.966281333333335,91,2520
2021-08-10 10:44:33.900000,49.968929,49.965294,49.968061,49.967428000000005,91,2520
2021-08-10 10:44:33.920000,49.966807,49.967789,49.966407,49.967001,91,2520
2021-08-10 10:44:33.940000,49.964997,49.963341,49.96451,49.96428266666666,91,2520
2021-08-10 10:44:33.960000,49.964856,49.96109,49.963953,49.963299666666664,91,2520
2021-08-10 10:44:33.980000,49.965186,49.965553,49.964497,49.96507866666667,91,2520
2021-08-10 10:44:34.000000,49.965195,49.967662,49.966709,49.966522,91,2520
2021-08-10 10:44:34.020000,49.965289,49.964451,49.969281,49.966340333333335,91,2520
2021-08-10 10:44:34.040000,49.965629,49.965954,49.968199,49.96659400000001,91,2520
2021-08-10 10:44:34.060000,49.964967,49.966822,49.964293,49.96536066666667,91,2520
2021-08-10 10:44:34.080000,49.962289,49.96582,49.962223,49.963444,91,2520
2021-08-10 10:44:34.100000,49.960601,49.96221,49.963522,49.96211099999999,91,2520
2021-08-10 10:44:34.120000,49.962216,49.963047,49.965993,49.963752,91,2520
2021-08-10 10:44:34.140000,49.964683,49.964464,49.966627,49.965258000000006,91,2520
2021-08-10 10:44:34.160000,49.965303,49.966542,49.964437,49.96542733333333,91,2520
2021-08-10 10:44:34.180000,49.964358,49.963189,49.962893,49.963480000000004,91,2520
2021-08-10 10:44:34.200000,49.964166,49.965815,49.963298,49.964426333333336,91,2520
2021-08-10 10:44:34.220000,49.965125,49.965298,49.964193,49.96487199999999,91,2520
2021-08-10 10:44:34.240000,49.964529,49.965129,49.965047,49.96490166666666,91,2520
2021-08-10 10:44:34.260000,49.962624,49.962086,49.965672,49.96346066666666,91,2520
2021-08-10 10:44:34.280000,49.962426,49.963611,49.965463,49.96383333333333,91,2520
2021-08-10 10:44:34.300000,49.963589,49.961813,49.963984,49.96312866666667,91,2520
2021-08-10 10:44:34.320000,49.963966,49.96848,49.962413,49.964953,91,2520
2021-08-10 10:44:34.340000,49.964216,49.964431,49.963077,49.963908,91,2520
2021-08-10 10:44:34.360000,49.964323,49.964985,49.965089,49.964799,91,2520
2021-08-10 10:44:34.380000,49.963369,49.963599,49.96545,49.96413933333333,91,2520
2021-08-10 10:44:34.400000,49.962839,49.96958,49.964611,49.96567666666667,91,2520
2021-08-10 10:44:34.420000,49.964125,49.963092,49.963987,49.963734666666674,91,2520
2021-08-10 10:44:34.440000,49.96565,49.969273,49.964293,49.966405333333334,91,2520
2021-08-10 10:44:34.460000,49.964872,49.966267,49.965031,49.965390000000006,91,2520
2021-08-10 10:44:34.480000,49.96319,49.958055,49.965698,49.96231433333333,91,2520
2021-08-10 10:44:34.500000,49.963575,49.958314,49.965794,49.962560999999994,91,2520
2021-08-10 10:44:34.520000,49.964771,49.965007,49.964818,49.964865333333336,91,2520
2021-08-10 10:44:34.540000,49.964645,49.961,49.964032,49.963225666666666,91,2520
2021-08-10 10:44:34.560000,49.964349,49.971932,49.963803,49.96669466666666,91,2520
2021-08-10 10:44:34.580000,49.964924,49.975987,49.964224,49.968378333333334,91,2520
2021-08-10 10:44:34.600000,49.965385,49.965259,49.965069,49.96523766666667,91,2520
2021-08-10 10:44:34.620000,49.965182,49.962769,49.965241,49.96439733333333,91,2520
2021-08-10 10:44:34.640000,49.964906,49.970441,49.964081,49.966476,91,2520
2021-08-10 10:44:34.660000,49.965126,49.96292,49.963511,49.96385233333333,91,2520
2021-08-10 10:44:34.680000,49.966065,49.964847,49.963865,49.964925666666666,91,2520
2021-08-10 10:44:34.700000,49.967829,49.963614,49.963835,49.96509266666667,91,2520
2021-08-10 10:44:34.720000,49.968707,49.971235,49.964642,49.96819466666667,91,2520
2021-08-10 10:44:34.740000,49.968011,49.961129,49.966768,49.965302666666666,91,2520
2021-08-10 10:44:34.760000,49.966284,49.964583,49.967384,49.96608366666667,91,2520
2021-08-10 10:44:34.780000,49.964892,49.965954,49.965562,49.96546933333334,91,2520
2021-08-10 10:44:34.800000,49.963219,49.973046,49.964128,49.96679766666667,91,2520
2021-08-10 10:44:34.820000,49.961392,49.963609,49.964611,49.963204,91,2520
2021-08-10 10:44:34.840000,49.964879,49.965033,49.966506,49.96547266666667,91,2520
2021-08-10 10:44:34.860000,49.969865,49.960671,49.967568,49.966034666666665,91,2520
2021-08-10 10:44:34.880000,49.968882,49.969755,49.966768,49.968468333333334,91,2520
2021-08-10 10:44:34.900000,49.965471,49.963873,49.964954,49.964766,91,2520
2021-08-10 10:44:34.920000,49.963498,49.964023,49.965121,49.964214,91,2520
2021-08-10 10:44:34.940000,49.964942,49.96168,49.967463,49.964695000000006,91,2520
2021-08-10 10:44:34.960000,49.967037,49.969703,49.969468,49.968736,91,2520
2021-08-10 10:44:34.980000,49.967316,49.965852,49.969405,49.96752433333333,91,2520
2021-08-10 10:44:35.000000,49.966919,49.967611,49.967514,49.967347999999994,91,2520
2021-08-10 10:44:35.020000,49.966796,49.962227,49.965225,49.96474933333334,91,2520
2021-08-10 10:44:35.040000,49.966904,49.970162,49.964269,49.967111666666675,91,2520
2021-08-10 10:44:35.060000,49.966494,49.963199,49.964854,49.964848999999994,91,2520
2021-08-10 10:44:35.080000,49.965292,49.962213,49.966547,49.964684,91,2520
2021-08-10 10:44:35.100000,49.964777,49.963065,49.967799,49.96521366666667,91,2520
2021-08-10 10:44:35.120000,49.96575,49.97138,49.966986,49.968038666666665,91,2520
2021-08-10 10:44:35.140000,49.966834,49.966912,49.965339,49.96636166666667,91,2520
2021-08-10 10:44:35.160000,49.966805,49.962394,49.964218,49.96447233333333,91,2520
2021-08-10 10:44:35.180000,49.965701,49.961954,49.965156,49.96427033333333,91,2520
2021-08-10 10:44:35.200000,49.964767,49.970694,49.966851,49.96743733333333,91,2520
2021-08-10 10:44:35.220000,49.96506,49.963046,49.967058,49.96505466666667,91,2520
2021-08-10 10:44:35.240000,49.966402,49.966236,49.966307,49.966315,91,2520
2021-08-10 10:44:35.260000,49.966825,49.964314,49.964767,49.965302,91,2520
2021-08-10 10:44:35.280000,49.965675,49.969287,49.963647,49.966203,91,2520
2021-08-10 10:44:35.300000,49.964594,49.96724,49.964564,49.965466,91,2520
2021-08-10 10:44:35.320000,49.964325,49.96651,49.967019,49.96595133333333,91,2520
2021-08-10 10:44:35.340000,49.964315,49.962801,49.967658,49.96492466666666,91,2520
2021-08-10 10:44:35.360000,49.96477,49.966658,49.96581,49.965746,91,2520
2021-08-10 10:44:35.380000,49.964778,49.961537,49.963572,49.96329566666666,91,2520
2021-08-10 10:44:35.400000,49.963917,49.9615,49.962989,49.962802,91,2520
2021-08-10 10:44:35.420000,49.963805,49.96419,49.964732,49.96424233333334,91,2520
2021-08-10 10:44:35.440000,49.964949,49.969004,49.967338,49.967097,91,2520
2021-08-10 10:44:35.460000,49.964671,49.962389,49.967805,49.964955,91,2520
2021-08-10 10:44:35.480000,49.963185,49.961403,49.965995,49.963527666666664,91,2520
2021-08-10 10:44:35.500000,49.964504,49.961518,49.963683,49.963235,91,2520
2021-08-10 10:44:35.520000,49.967186,49.968338,49.962206,49.96591,91,2520
2021-08-10 10:44:35.540000,49.966422,49.967634,49.962736,49.965597333333335,91,2520
2021-08-10 10:44:35.560000,49.964397,49.964426,49.963884,49.96423566666667,91,2520
2021-08-10 10:44:35.580000,49.964278,49.960157,49.964021,49.96281866666667,91,2520
2021-08-10 10:44:35.600000,49.964259,49.966583,49.962687,49.964509666666665,91,2520
2021-08-10 10:44:35.620000,49.963403,49.964778,49.961849,49.963343333333334,91,2520
2021-08-10 10:44:35.640000,49.962801,49.961685,49.962567,49.962351000000005,91,2520
2021-08-10 10:44:35.660000,49.962746,49.957922,49.963979,49.961549,91,2520
2021-08-10 10:44:35.680000,49.963301,49.964852,49.964985,49.96437933333334,91,2520
2021-08-10 10:44:35.700000,49.963311,49.964334,49.965435,49.96436,91,2520
2021-08-10 10:44:35.720000,49.961792,49.965962,49.964841,49.964198333333336,91,2520
2021-08-10 10:44:35.740000,49.960934,49.965722,49.963077,49.963244333333336,91,2520
2021-08-10 10:44:35.760000,49.962393,49.96638,49.961651,49.96347466666666,91,2520
2021-08-10 10:44:35.780000,49.963343,49.960676,49.962274,49.962097666666665,91,2520
2021-08-10 10:44:35.800000,49.962866,49.96012,49.964256,49.962414,91,2520
2021-08-10 10:44:35.820000,49.963055,49.960824,49.965052,49.962977,91,2520
2021-08-10 10:44:35.840000,49.963704,49.966777,49.963667,49.964716,91,2520
2021-08-10 10:44:35.860000,49.965043,49.963509,49.961912,49.963488000000005,91,2520
2021-08-10 10:44:35.880000,49.965334,49.964862,49.962184,49.964126666666665,91,2520
2021-08-10 10:44:35.900000,49.963758,49.963629,49.963888,49.96375833333334,91,2520
2021-08-10 10:44:35.920000,49.962694,49.967204,49.965273,49.965057,91,2520
2021-08-10 10:44:35.940000,49.964453,49.961212,49.965661,49.96377533333333,91,2520
2021-08-10 10:44:35.960000,49.96533,49.962667,49.964873,49.964290000000005,91,2520
2021-08-10 10:44:35.980000,49.963204,49.961102,49.963118,49.96247466666667,91,2520
2021-08-10 10:44:36.000000,49.962305,49.966111,49.96152,49.963312,91,2520
2021-08-10 10:44:36.020000,49.964028,49.960898,49.962112,49.962346,91,2520
2021-08-10 10:44:36.040000,49.965357,49.963722,49.964603,49.96456066666667,91,2520
2021-08-10 10:44:36.060000,49.964278,49.964713,49.965527,49.96483933333334,91,2520
2021-08-10 10:44:36.080000,49.963362,49.966269,49.964204,49.96461166666666,91,2520
2021-08-10 10:44:36.100000,49.964102,49.960269,49.962421,49.962264,91,2520
2021-08-10 10:44:36.120000,49.963842,49.965407,49.962143,49.96379733333333,91,2520
2021-08-10 10:44:36.140000,49.962962,49.960111,49.963593,49.962222,91,2520
2021-08-10 10:44:36.160000,49.964079,49.967278,49.96477,49.96537566666666,91,2520
2021-08-10 10:44:36.180000,49.96481,49.96287,49.964901,49.96419366666667,91,2520
2021-08-10 10:44:36.200000,49.963699,49.965379,49.964434,49.964504,91,2520
2021-08-10 10:44:36.220000,49.962954,49.963139,49.963586,49.96322633333333,91,2520
2021-08-10 10:44:36.240000,49.964361,49.967203,49.962297,49.96462033333333,91,2520
2021-08-10 10:44:36.260000,49.965315,49.961065,49.961995,49.96279166666667,91,2520
2021-08-10 10:44:36.280000,49.964037,49.964232,49.963589,49.96395266666667,91,2520
2021-08-10 10:44:36.300000,49.962823,49.960528,49.965297,49.962882666666665,91,2520
2021-08-10 10:44:36.320000,49.964018,49.968074,49.964861,49.965651,91,2520
2021-08-10 10:44:36.340000,49.966705,49.961685,49.962641,49.963677,91,2520
2021-08-10 10:44:36.360000,49.966742,49.964713,49.961567,49.964340666666665,91,2520
2021-08-10 10:44:36.380000,49.964259,49.961537,49.962644,49.96281333333334,91,2520
2021-08-10 10:44:36.400000,49.962162,49.968815,49.964431,49.965136,91,2520
