Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CIO,Potencia,Inicio
2021-09-16 08:50:56.780000,50.097765,50.09865,50.0982075,122,2910
2021-09-16 08:50:56.800000,50.098203,50.098719,50.098461,122,2910
2021-09-16 08:50:56.820000,50.099037,50.098969,50.099002999999996,122,2910
2021-09-16 08:50:56.840000,50.098575,50.098996,50.0987855,122,2910
2021-09-16 08:50:56.860000,50.096945,50.098207,50.097576000000004,122,2910
2021-09-16 08:50:56.880000,50.096037,50.097266,50.0966515,122,2910
2021-09-16 08:50:56.900000,50.096,50.097647,50.0968235,122,2910
2021-09-16 08:50:56.920000,50.095793,50.099563,50.097678,122,2910
2021-09-16 08:50:56.940000,50.095984,50.100654,50.098319000000004,122,2910
2021-09-16 08:50:56.960000,50.097199,50.099048,50.0981235,122,2910
2021-09-16 08:50:56.980000,50.097842,50.096767,50.0973045,122,2910
2021-09-16 08:50:57.000000,50.097593,50.096788,50.097190499999996,122,2910
2021-09-16 08:50:57.020000,50.098023,50.097561,50.097792,122,2910
2021-09-16 08:50:57.040000,50.098213,50.097744,50.097978499999996,122,2910
2021-09-16 08:50:57.060000,50.097754,50.097743,50.0977485,122,2910
2021-09-16 08:50:57.080000,50.0978,50.098578,50.098189000000005,122,2910
2021-09-16 08:50:57.100000,50.09831,50.099556,50.098933,122,2910
2021-09-16 08:50:57.120000,50.098878,50.099051,50.0989645,122,2910
2021-09-16 08:50:57.140000,50.098773,50.098112,50.098442500000004,122,2910
2021-09-16 08:50:57.160000,50.098328,50.097975,50.0981515,122,2910
2021-09-16 08:50:57.180000,50.098148,50.098035,50.0980915,122,2910
2021-09-16 08:50:57.200000,50.097639,50.0978,50.0977195,122,2910
2021-09-16 08:50:57.220000,50.097018,50.097472,50.097245,122,2910
2021-09-16 08:50:57.240000,50.09644,50.097341,50.0968905,122,2910
2021-09-16 08:50:57.260000,50.096491,50.097224,50.0968575,122,2910
2021-09-16 08:50:57.280000,50.097038,50.097407,50.0972225,122,2910
2021-09-16 08:50:57.300000,50.097254,50.097409,50.097331499999996,122,2910
2021-09-16 08:50:57.320000,50.097564,50.097046,50.097305,122,2910
2021-09-16 08:50:57.340000,50.097843,50.096797,50.097319999999996,122,2910
2021-09-16 08:50:57.360000,50.097686,50.096538,50.097112,122,2910
2021-09-16 08:50:57.380000,50.097065,50.096716,50.0968905,122,2910
2021-09-16 08:50:57.400000,50.096495,50.097472,50.0969835,122,2910
2021-09-16 08:50:57.420000,50.097088,50.098039,50.0975635,122,2910
