Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-04-06 06:04:41.820000,49.912869,49.911306,49.912166,49.912851,49.91229799999999,275,3555
2022-04-06 06:04:41.840000,49.912446,49.912139,49.911102,49.91177,49.91186425,275,3555
2022-04-06 06:04:41.860000,49.912532,49.913685,49.911102,49.912994,49.91257825,275,3555
2022-04-06 06:04:41.880000,49.911903,49.912606,49.911102,49.913318,49.91223225,275,3555
2022-04-06 06:04:41.900000,49.910957,49.910755,49.911102,49.912154,49.911242,275,3555
2022-04-06 06:04:41.920000,49.911258,49.910357,49.912259,49.911985,49.91146474999999,275,3555
2022-04-06 06:04:41.940000,49.912513,49.91056,49.911203,49.912433,49.91167725,275,3555
2022-04-06 06:04:41.960000,49.913042,49.909727,49.910815,49.911406,49.9112475,275,3555
2022-04-06 06:04:41.980000,49.911782,49.909528,49.912139,49.909713,49.910790500000004,275,3555
2022-04-06 06:04:42.000000,49.91027,49.910708,49.909815,49.909224,49.91000425,275,3555
2022-04-06 06:04:42.020000,49.910389,49.910602,49.911722,49.909095,49.910452,275,3555
2022-04-06 06:04:42.040000,49.910782,49.90974,49.907899,49.908524,49.90923625,275,3555
2022-04-06 06:04:42.060000,49.910254,49.909805,49.907899,49.908248,49.909051500000004,275,3555
2022-04-06 06:04:42.080000,49.910584,49.910528,49.907899,49.909923,49.9097335,275,3555
2022-04-06 06:04:42.100000,49.911256,49.910473,49.907899,49.911454,49.910270499999996,275,3555
2022-04-06 06:04:42.120000,49.910623,49.909468,49.907463,49.910618,49.909543,275,3555
2022-04-06 06:04:42.140000,49.909866,49.909231,49.909499,49.910255,49.90971275,275,3555
2022-04-06 06:04:42.160000,49.910035,49.909857,49.91075,49.910607,49.910312250000004,275,3555
2022-04-06 06:04:42.180000,49.910008,49.909868,49.910723,49.910088,49.910171749999996,275,3555
2022-04-06 06:04:42.200000,49.909667,49.910215,49.904176,49.909442,49.90837500000001,275,3555
2022-04-06 06:04:42.220000,49.909416,49.910448,49.908445,49.909536,49.90946125,275,3555
2022-04-06 06:04:42.240000,49.908166,49.909878,49.912129,49.909445,49.9099045,275,3555
2022-04-06 06:04:42.260000,49.907361,49.909393,49.912129,49.909567,49.9096125,275,3555
2022-04-06 06:04:42.280000,49.909384,49.908769,49.912129,49.909624,49.9099765,275,3555
2022-04-06 06:04:42.300000,49.910579,49.907968,49.912129,49.907882,49.9096395,275,3555
2022-04-06 06:04:42.320000,49.909106,49.907435,49.904852,49.907111,49.907126000000005,275,3555
2022-04-06 06:04:42.340000,49.908249,49.907453,49.907667,49.90849,49.90796475,275,3555
2022-04-06 06:04:42.360000,49.908134,49.907671,49.913379,49.909062,49.9095615,275,3555
2022-04-06 06:04:42.380000,49.907431,49.907694,49.910417,49.907861,49.90835075,275,3555
2022-04-06 06:04:42.400000,49.907712,49.908237,49.905907,49.907968,49.907455999999996,275,3555
2022-04-06 06:04:42.420000,49.908718,49.908912,49.910769,49.908701,49.90927500000001,275,3555
2022-04-06 06:04:42.440000,49.90858,49.909218,49.904148,49.908289,49.90755875,275,3555
2022-04-06 06:04:42.460000,49.90716,49.909098,49.904148,49.907558,49.906991,275,3555
2022-04-06 06:04:42.480000,49.906348,49.908042,49.904148,49.907684,49.906555499999996,275,3555
2022-04-06 06:04:42.500000,49.906891,49.907115,49.904148,49.90815,49.906576,275,3555
2022-04-06 06:04:42.520000,49.907059,49.906625,49.904185,49.90716,49.90625725,275,3555
2022-04-06 06:04:42.540000,49.906213,49.905773,49.90462,49.905465,49.90551775,275,3555
2022-04-06 06:04:42.560000,49.906153,49.905194,49.904972,49.905632,49.90548775,275,3555
2022-04-06 06:04:42.580000,49.906764,49.905708,49.905287,49.906806,49.906141250000005,275,3555
2022-04-06 06:04:42.600000,49.906144,49.90669,49.910416,49.905944,49.9072985,275,3555
2022-04-06 06:04:42.620000,49.905333,49.907644,49.904074,49.905044,49.90552375,275,3555
2022-04-06 06:04:42.640000,49.905736,49.90794,49.906519,49.90668,49.906718749999996,275,3555
2022-04-06 06:04:42.660000,49.905926,49.906967,49.906519,49.907601,49.90675325,275,3555
2022-04-06 06:04:42.680000,49.905467,49.905819,49.906519,49.905869,49.9059185,275,3555
2022-04-06 06:04:42.700000,49.905324,49.905745,49.906519,49.905296,49.905721,275,3555
2022-04-06 06:04:42.720000,49.905787,49.906222,49.905648,49.907171,49.906206999999995,275,3555
2022-04-06 06:04:42.740000,49.906435,49.906885,49.909334,49.908608,49.9078155,275,3555
2022-04-06 06:04:42.760000,49.906064,49.907018,49.909592,49.90727,49.907486000000006,275,3555
2022-04-06 06:04:42.780000,49.904644,49.905833,49.900917,49.90451,49.903976,275,3555
2022-04-06 06:04:42.800000,49.904326,49.904782,49.902574,49.903902,49.903896,275,3555
2022-04-06 06:04:42.820000,49.905218,49.905389,49.904278,49.905226,49.90502775,275,3555
2022-04-06 06:04:42.840000,49.905628,49.906949,49.908343,49.90588,49.9067,275,3555
2022-04-06 06:04:42.860000,49.90509,49.90712,49.908343,49.906016,49.90664225,275,3555
2022-04-06 06:04:42.880000,49.905013,49.905533,49.908343,49.906683,49.906392999999994,275,3555
2022-04-06 06:04:42.900000,49.905602,49.904713,49.908343,49.907795,49.90661325,275,3555
2022-04-06 06:04:42.920000,49.905773,49.904995,49.908537,49.907113,49.9066045,275,3555
2022-04-06 06:04:42.940000,49.904755,49.90456,49.903472,49.904753,49.904385,275,3555
2022-04-06 06:04:42.960000,49.90415,49.903876,49.903361,49.903848,49.90380875,275,3555
2022-04-06 06:04:42.980000,49.905076,49.903899,49.908759,49.904686,49.905605,275,3555
2022-04-06 06:04:43.000000,49.905365,49.903436,49.904297,49.904514,49.904403,275,3555
2022-04-06 06:04:43.020000,49.904818,49.902997,49.902509,49.903497,49.90345525000001,275,3555
2022-04-06 06:04:43.040000,49.905325,49.904542,49.900861,49.904393,49.90378025,275,3555
2022-04-06 06:04:43.060000,49.906218,49.907153,49.900861,49.906213,49.905111250000004,275,3555
2022-04-06 06:04:43.080000,49.906116,49.907615,49.900861,49.905978,49.9051425,275,3555
2022-04-06 06:04:43.100000,49.905139,49.906124,49.900861,49.904591,49.90417875,275,3555
2022-04-06 06:04:43.120000,49.903618,49.904421,49.906111,49.90279,49.90423500000001,275,3555
2022-04-06 06:04:43.140000,49.903054,49.904055,49.898593,49.902461,49.90204075,275,3555
2022-04-06 06:04:43.160000,49.904717,49.905231,49.900574,49.905237,49.90393975,275,3555
2022-04-06 06:04:43.180000,49.905974,49.904561,49.907213,49.905831,49.90589475,275,3555
2022-04-06 06:04:43.200000,49.905021,49.902417,49.906093,49.902212,49.903935749999995,275,3555
2022-04-06 06:04:43.220000,49.904278,49.902744,49.896963,49.901226,49.90130275,275,3555
2022-04-06 06:04:43.240000,49.905324,49.904375,49.904306,49.905168,49.90479325,275,3555
2022-04-06 06:04:43.260000,49.905153,49.903921,49.904306,49.905755,49.90478375,275,3555
2022-04-06 06:04:43.280000,49.903913,49.904047,49.904306,49.903962,49.904057,275,3555
2022-04-06 06:04:43.300000,49.904138,49.905282,49.904306,49.904802,49.904632,275,3555
2022-04-06 06:04:43.320000,49.904769,49.903852,49.906833,49.904285,49.904934749999995,275,3555
2022-04-06 06:04:43.340000,49.904407,49.901801,49.904176,49.901886,49.9030675,275,3555
2022-04-06 06:04:43.360000,49.904098,49.903486,49.898426,49.902763,49.902193249999996,275,3555
2022-04-06 06:04:43.380000,49.905074,49.905846,49.900982,49.906534,49.904609,275,3555
2022-04-06 06:04:43.400000,49.905574,49.904959,49.908093,49.906713,49.90633475,275,3555
2022-04-06 06:04:43.420000,49.904387,49.903273,49.90413,49.903833,49.90390575,275,3555
2022-04-06 06:04:43.440000,49.90363,49.903847,49.902121,49.903171,49.903192250000004,275,3555
2022-04-06 06:04:43.460000,49.903359,49.904019,49.902121,49.903216,49.903178749999995,275,3555
2022-04-06 06:04:43.480000,49.902793,49.902477,49.902121,49.90175,49.90228525,275,3555
2022-04-06 06:04:43.500000,49.903982,49.903416,49.902121,49.902725,49.903061,275,3555
2022-04-06 06:04:43.520000,49.90571,49.905319,49.904723,49.905681,49.90535824999999,275,3555
2022-04-06 06:04:43.540000,49.905562,49.904463,49.907027,49.90644,49.905873,275,3555
2022-04-06 06:04:43.560000,49.904278,49.902903,49.907264,49.904541,49.9047465,275,3555
2022-04-06 06:04:43.580000,49.903,49.903413,49.904866,49.902265,49.903386,275,3555
2022-04-06 06:04:43.600000,49.90224,49.904028,49.901546,49.901208,49.902255499999995,275,3555
2022-04-06 06:04:43.620000,49.902079,49.902792,49.900639,49.90112,49.9016575,275,3555
2022-04-06 06:04:43.640000,49.902788,49.902448,49.898222,49.902966,49.901606,275,3555
2022-04-06 06:04:43.660000,49.903606,49.903667,49.898222,49.904139,49.90240850000001,275,3555
2022-04-06 06:04:43.680000,49.902935,49.90344,49.898222,49.901768,49.90159125,275,3555
2022-04-06 06:04:43.700000,49.902261,49.903398,49.898222,49.90144,49.90133025,275,3555
2022-04-06 06:04:43.720000,49.902149,49.903833,49.901375,49.903017,49.9025935,275,3555
2022-04-06 06:04:43.740000,49.901573,49.903703,49.902509,49.902937,49.9026805,275,3555
2022-04-06 06:04:43.760000,49.901652,49.903435,49.901815,49.902391,49.90232325,275,3555
2022-04-06 06:04:43.780000,49.901902,49.9022,49.900524,49.901613,49.90155975,275,3555
2022-04-06 06:04:43.800000,49.900986,49.90176,49.904338,49.900893,49.90199425,275,3555
2022-04-06 06:04:43.820000,49.90103,49.902324,49.904139,49.901658,49.90228775,275,3555
2022-04-06 06:04:43.840000,49.902315,49.902046,49.900426,49.902595,49.9018455,275,3555
2022-04-06 06:04:43.860000,49.902587,49.901255,49.900426,49.901689,49.901489250000004,275,3555
2022-04-06 06:04:43.880000,49.901823,49.901843,49.900426,49.901021,49.901278250000004,275,3555
2022-04-06 06:04:43.900000,49.901355,49.904283,49.900426,49.902567,49.90215775,275,3555
2022-04-06 06:04:43.920000,49.900987,49.904847,49.90376,49.902981,49.90314375,275,3555
2022-04-06 06:04:43.940000,49.900208,49.902699,49.899833,49.901013,49.90093825,275,3555
2022-04-06 06:04:43.960000,49.900065,49.90106,49.89625,49.89965,49.89925625,275,3555
2022-04-06 06:04:43.980000,49.900727,49.900555,49.897777,49.90053,49.89989725,275,3555
2022-04-06 06:04:44.000000,49.901112,49.900093,49.904877,49.901563,49.90191125,275,3555
2022-04-06 06:04:44.020000,49.90113,49.900181,49.902899,49.900547,49.90118925,275,3555
2022-04-06 06:04:44.040000,49.901292,49.900773,49.898069,49.900096,49.900057499999996,275,3555
2022-04-06 06:04:44.060000,49.901107,49.901181,49.898069,49.901585,49.9004855,275,3555
2022-04-06 06:04:44.080000,49.900504,49.901445,49.898069,49.902214,49.900558000000004,275,3555
2022-04-06 06:04:44.100000,49.900513,49.90268,49.898069,49.901932,49.90079849999999,275,3555
2022-04-06 06:04:44.120000,49.901185,49.903486,49.902768,49.901636,49.90226875,275,3555
2022-04-06 06:04:44.140000,49.901334,49.902593,49.902125,49.900567,49.90165475,275,3555
2022-04-06 06:04:44.160000,49.900636,49.901764,49.898012,49.899802,49.9000535,275,3555
2022-04-06 06:04:44.180000,49.900398,49.901269,49.900846,49.900538,49.90076275,275,3555
2022-04-06 06:04:44.200000,49.900633,49.9005,49.900823,49.901176,49.900783,275,3555
2022-04-06 06:04:44.220000,49.900832,49.899805,49.898491,49.901368,49.900124,275,3555
2022-04-06 06:04:44.240000,49.900276,49.899204,49.902366,49.900378,49.900555999999995,275,3555
2022-04-06 06:04:44.260000,49.899853,49.899411,49.902366,49.899137,49.90019175,275,3555
2022-04-06 06:04:44.280000,49.899792,49.899282,49.902366,49.899175,49.90015375,275,3555
2022-04-06 06:04:44.300000,49.899865,49.899774,49.902366,49.900285,49.900572499999996,275,3555
2022-04-06 06:04:44.320000,49.900188,49.901813,49.9008,49.901698,49.90112475,275,3555
2022-04-06 06:04:44.340000,49.900394,49.901391,49.907781,49.90041,49.902494,275,3555
2022-04-06 06:04:44.360000,49.899984,49.899599,49.895173,49.898504,49.898315000000004,275,3555
2022-04-06 06:04:44.380000,49.900247,49.898843,49.899843,49.899768,49.89967525,275,3555
2022-04-06 06:04:44.400000,49.900403,49.897818,49.901672,49.900313,49.900051500000004,275,3555
2022-04-06 06:04:44.420000,49.89973,49.897024,49.902199,49.898718,49.89941775,275,3555
2022-04-06 06:04:44.440000,49.89973,49.897525,49.897641,49.898938,49.898458500000004,275,3555
2022-04-06 06:04:44.460000,49.900676,49.8991,49.897641,49.901143,49.89964,275,3555
2022-04-06 06:04:44.480000,49.900373,49.899768,49.897641,49.900985,49.899691749999995,275,3555
2022-04-06 06:04:44.500000,49.899165,49.899552,49.897641,49.897719,49.89851925,275,3555
2022-04-06 06:04:44.520000,49.899082,49.900407,49.89154,49.897462,49.897122749999994,275,3555
2022-04-06 06:04:44.540000,49.898988,49.900876,49.902911,49.899485,49.900565,275,3555
2022-04-06 06:04:44.560000,49.898168,49.899853,49.897213,49.899425,49.89866475,275,3555
2022-04-06 06:04:44.580000,49.8986,49.899129,49.898487,49.899583,49.89894975,275,3555
2022-04-06 06:04:44.600000,49.899567,49.897954,49.900407,49.899727,49.899413749999994,275,3555
2022-04-06 06:04:44.620000,49.899921,49.896806,49.900963,49.898914,49.899150999999996,275,3555
2022-04-06 06:04:44.640000,49.899906,49.897288,49.897926,49.899272,49.898598,275,3555
2022-04-06 06:04:44.660000,49.899517,49.898454,49.897926,49.900543,49.89911,275,3555
2022-04-06 06:04:44.680000,49.898284,49.898185,49.897926,49.899181,49.898393999999996,275,3555
2022-04-06 06:04:44.700000,49.896587,49.897858,49.897926,49.89671,49.89727024999999,275,3555
2022-04-06 06:04:44.720000,49.896925,49.898718,49.897616,49.897407,49.8976665,275,3555
2022-04-06 06:04:44.740000,49.898304,49.898677,49.898612,49.899,49.89864825,275,3555
2022-04-06 06:04:44.760000,49.897988,49.897736,49.897903,49.897498,49.897781249999994,275,3555
2022-04-06 06:04:44.780000,49.897515,49.89775,49.895713,49.896376,49.8968385,275,3555
2022-04-06 06:04:44.800000,49.897861,49.897937,49.89638,49.898536,49.8976785,275,3555
2022-04-06 06:04:44.820000,49.897857,49.896452,49.901389,49.898902,49.898649999999996,275,3555
2022-04-06 06:04:44.840000,49.896997,49.895861,49.896361,49.897844,49.89676574999999,275,3555
2022-04-06 06:04:44.860000,49.897005,49.897782,49.896361,49.898974,49.8975305,275,3555
2022-04-06 06:04:44.880000,49.897772,49.899014,49.896361,49.900827,49.8984935,275,3555
2022-04-06 06:04:44.900000,49.898351,49.898825,49.896361,49.900371,49.898477,275,3555
2022-04-06 06:04:44.920000,49.897623,49.898338,49.897306,49.897095,49.8975905,275,3555
2022-04-06 06:04:44.940000,49.897101,49.898078,49.894083,49.895505,49.89619175,275,3555
2022-04-06 06:04:44.960000,49.897816,49.897922,49.898343,49.896525,49.897651499999995,275,3555
2022-04-06 06:04:44.980000,49.897719,49.897504,49.897,49.896528,49.89718775,275,3555
2022-04-06 06:04:45.000000,49.896236,49.896723,49.897917,49.895611,49.89662175,275,3555
2022-04-06 06:04:45.020000,49.896023,49.896166,49.892519,49.896466,49.8952935,275,3555
2022-04-06 06:04:45.040000,49.896551,49.895051,49.898315,49.896716,49.89665825,275,3555
2022-04-06 06:04:45.060000,49.896195,49.894764,49.898315,49.895473,49.896186750000005,275,3555
2022-04-06 06:04:45.080000,49.896162,49.896222,49.898315,49.89593,49.89665725,275,3555
2022-04-06 06:04:45.100000,49.896639,49.897675,49.898315,49.897897,49.8976315,275,3555
2022-04-06 06:04:45.120000,49.897353,49.898653,49.897038,49.899246,49.898072500000005,275,3555
2022-04-06 06:04:45.140000,49.89738,49.898282,49.901175,49.897824,49.89866524999999,275,3555
2022-04-06 06:04:45.160000,49.896639,49.897564,49.892797,49.895822,49.895705500000005,275,3555
2022-04-06 06:04:45.180000,49.89646,49.898213,49.896676,49.896278,49.89690675,275,3555
2022-04-06 06:04:45.200000,49.896663,49.898148,49.900931,49.897121,49.89821575,275,3555
2022-04-06 06:04:45.220000,49.896993,49.89731,49.897532,49.897416,49.89731275,275,3555
2022-04-06 06:04:45.240000,49.897331,49.897014,49.899834,49.897273,49.897863,275,3555
2022-04-06 06:04:45.260000,49.89686,49.896407,49.899834,49.896422,49.89738075,275,3555
2022-04-06 06:04:45.280000,49.896575,49.896106,49.899834,49.896478,49.897248250000004,275,3555
2022-04-06 06:04:45.300000,49.896708,49.897083,49.899834,49.897361,49.8977465,275,3555
2022-04-06 06:04:45.320000,49.897013,49.898143,49.898796,49.89808,49.898008,275,3555
2022-04-06 06:04:45.340000,49.897638,49.898208,49.898306,49.899167,49.89832975,275,3555
2022-04-06 06:04:45.360000,49.897061,49.896908,49.896796,49.898084,49.897212249999995,275,3555
2022-04-06 06:04:45.380000,49.896006,49.89681,49.893116,49.895642,49.895393500000004,275,3555
2022-04-06 06:04:45.400000,49.896292,49.897819,49.900644,49.895475,49.8975575,275,3555
2022-04-06 06:04:45.420000,49.897084,49.897251,49.893717,49.896905,49.89623925,275,3555
2022-04-06 06:04:45.440000,49.897176,49.89644,49.90056,49.897041,49.89780425,275,3555
2022-04-06 06:04:45.460000,49.897541,49.897532,49.90056,49.897643,49.898319,275,3555
2022-04-06 06:04:45.480000,49.898182,49.898436,49.90056,49.899113,49.89907275,275,3555
2022-04-06 06:04:45.500000,49.897228,49.896787,49.90056,49.896864,49.897859749999995,275,3555
2022-04-06 06:04:45.520000,49.896017,49.895912,49.892815,49.894409,49.894788250000005,275,3555
2022-04-06 06:04:45.540000,49.896183,49.896764,49.895908,49.895517,49.89609299999999,275,3555
2022-04-06 06:04:45.560000,49.896799,49.896333,49.896435,49.896469,49.896509,275,3555
2022-04-06 06:04:45.580000,49.897812,49.896482,49.894407,49.897076,49.89644425,275,3555
2022-04-06 06:04:45.600000,49.898402,49.897486,49.901408,49.897592,49.898722,275,3555
2022-04-06 06:04:45.620000,49.897612,49.897111,49.893241,49.897062,49.89625650000001,275,3555
2022-04-06 06:04:45.640000,49.896286,49.895806,49.896856,49.895677,49.89615625,275,3555
2022-04-06 06:04:45.660000,49.895528,49.895412,49.896856,49.895346,49.8957855,275,3555
2022-04-06 06:04:45.680000,49.89581,49.896254,49.896856,49.896792,49.896428,275,3555
2022-04-06 06:04:45.700000,49.896749,49.896792,49.896856,49.896889,49.8968215,275,3555
2022-04-06 06:04:45.720000,49.897288,49.897144,49.897065,49.895593,49.8967725,275,3555
2022-04-06 06:04:45.740000,49.897195,49.897982,49.897658,49.89565,49.89712125,275,3555
2022-04-06 06:04:45.760000,49.896953,49.898023,49.897768,49.896973,49.89742925,275,3555
2022-04-06 06:04:45.780000,49.896991,49.896714,49.897926,49.896909,49.897135,275,3555
2022-04-06 06:04:45.800000,49.896213,49.895426,49.893028,49.894666,49.89483325,275,3555
