Time Stamp,CL_Concepción_UDEC,CL_Curicó_UTALCA,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-02-09 02:18:05.900000,50.08866,50.086407,50.087261,50.08744266666667,155,2730
2022-02-09 02:18:05.920000,50.087599,50.086001,50.087625,50.087075,155,2730
2022-02-09 02:18:05.940000,50.086033,50.085752,50.086945,50.086243333333336,155,2730
2022-02-09 02:18:05.960000,50.086271,50.085815,50.086362,50.08614933333334,155,2730
2022-02-09 02:18:05.980000,50.08761,50.085893,50.086103,50.08653533333333,155,2730
2022-02-09 02:18:06.000000,50.087167,50.085772,50.085723,50.08622066666667,155,2730
2022-02-09 02:18:06.020000,50.08559,50.085561,50.085876,50.08567566666667,155,2730
2022-02-09 02:18:06.040000,50.086121,50.085473,50.086941,50.08617833333333,155,2730
2022-02-09 02:18:06.060000,50.087945,50.085819,50.0874,50.08705466666667,155,2730
2022-02-09 02:18:06.080000,50.087813,50.086291,50.086923,50.087009,155,2730
2022-02-09 02:18:06.100000,50.085929,50.086978,50.086877,50.08659466666668,155,2730
2022-02-09 02:18:06.120000,50.08506,50.087681,50.086416,50.08638566666667,155,2730
2022-02-09 02:18:06.140000,50.086144,50.087773,50.085387,50.08643466666666,155,2730
2022-02-09 02:18:06.160000,50.0874,50.087365,50.085847,50.08687066666667,155,2730
2022-02-09 02:18:06.180000,50.087288,50.087187,50.086987,50.087154,155,2730
2022-02-09 02:18:06.200000,50.086421,50.087377,50.086967,50.08692166666666,155,2730
2022-02-09 02:18:06.220000,50.086442,50.087611,50.086841,50.08696466666667,155,2730
2022-02-09 02:18:06.240000,50.087536,50.087574,50.087263,50.087457666666666,155,2730
2022-02-09 02:18:06.260000,50.088013,50.08742,50.087722,50.08771833333333,155,2730
