Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-05-10 03:53:15.180000,49.959872,49.957602,49.957096,49.95819,73,1695
2022-05-10 03:53:15.200000,49.961182,49.960209,49.961479,49.96095666666667,73,1695
2022-05-10 03:53:15.220000,49.960744,49.959602,49.961703,49.960682999999996,73,1695
2022-05-10 03:53:15.240000,49.957902,49.956434,49.955688,49.956674666666665,73,1695
2022-05-10 03:53:15.260000,49.956876,49.956731,49.954604,49.95607033333334,73,1695
2022-05-10 03:53:15.280000,49.958802,49.960699,49.960053,49.959851333333326,73,1695
2022-05-10 03:53:15.300000,49.959677,49.961851,49.961986,49.96117133333333,73,1695
2022-05-10 03:53:15.320000,49.957106,49.957959,49.955813,49.95695933333334,73,1695
2022-05-10 03:53:15.340000,49.955307,49.956612,49.952648,49.95485566666667,73,1695
2022-05-10 03:53:15.360000,49.956736,49.959422,49.957444,49.95786733333333,73,1695
2022-05-10 03:53:15.380000,49.957405,49.959538,49.959109,49.958684000000005,73,1695
2022-05-10 03:53:15.400000,49.955947,49.957476,49.955982,49.95646833333333,73,1695
2022-05-10 03:53:15.420000,49.956112,49.957545,49.956204,49.95662033333334,73,1695
2022-05-10 03:53:15.440000,49.958416,49.958346,49.958615,49.958459000000005,73,1695
2022-05-10 03:53:15.460000,49.959596,49.957416,49.957842,49.958284666666664,73,1695
2022-05-10 03:53:15.480000,49.958787,49.95744,49.956633,49.95762,73,1695
2022-05-10 03:53:15.500000,49.958566,49.960094,49.958837,49.95916566666667,73,1695
2022-05-10 03:53:15.520000,49.958657,49.960362,49.958896,49.959305,73,1695
2022-05-10 03:53:15.540000,49.957308,49.957676,49.955498,49.95682733333334,73,1695
2022-05-10 03:53:15.560000,49.957018,49.957592,49.95585,49.95681999999999,73,1695
2022-05-10 03:53:15.580000,49.958228,49.95912,49.959317,49.958888333333334,73,1695
2022-05-10 03:53:15.600000,49.958724,49.959314,49.961289,49.959775666666665,73,1695
2022-05-10 03:53:15.620000,49.957852,49.958606,49.959874,49.95877733333333,73,1695
2022-05-10 03:53:15.640000,49.956454,49.956153,49.95417,49.955592333333335,73,1695
2022-05-10 03:53:15.660000,49.956708,49.955788,49.952973,49.95515633333334,73,1695
2022-05-10 03:53:15.680000,49.957772,49.958806,49.95878,49.958452666666666,73,1695
2022-05-10 03:53:15.700000,49.95714,49.960134,49.961765,49.95967966666666,73,1695
2022-05-10 03:53:15.720000,49.956727,49.959968,49.959617,49.95877066666667,73,1695
2022-05-10 03:53:15.740000,49.957852,49.959857,49.957639,49.958449333333334,73,1695
2022-05-10 03:53:15.760000,49.959734,49.959231,49.958042,49.95900233333333,73,1695
2022-05-10 03:53:15.780000,49.95932,49.958296,49.957904,49.958506666666665,73,1695
2022-05-10 03:53:15.800000,49.956311,49.958018,49.956565,49.95696466666667,73,1695
2022-05-10 03:53:15.820000,49.95651,49.95893,49.958244,49.95789466666667,73,1695
2022-05-10 03:53:15.840000,49.958833,49.95862,49.95972,49.959057666666666,73,1695
2022-05-10 03:53:15.860000,49.959384,49.957611,49.959441,49.958812,73,1695
2022-05-10 03:53:15.880000,49.960356,49.958056,49.959122,49.959178,73,1695
2022-05-10 03:53:15.900000,49.959984,49.957514,49.956547,49.958014999999996,73,1695
2022-05-10 03:53:15.920000,49.958601,49.95837,49.957448,49.95813966666666,73,1695
2022-05-10 03:53:15.940000,49.958298,49.960579,49.960315,49.95973066666667,73,1695
2022-05-10 03:53:15.960000,49.957,49.959384,49.957008,49.95779733333333,73,1695
2022-05-10 03:53:15.980000,49.95493,49.957536,49.954938,49.95580133333333,73,1695
2022-05-10 03:53:16.000000,49.955736,49.957754,49.957833,49.957107666666666,73,1695
2022-05-10 03:53:16.020000,49.958892,49.958162,49.959487,49.958847,73,1695
2022-05-10 03:53:16.040000,49.959844,49.957806,49.959391,49.959013666666664,73,1695
2022-05-10 03:53:16.060000,49.95845,49.956371,49.958828,49.957883,73,1695
2022-05-10 03:53:16.080000,49.958519,49.956481,49.958972,49.95799066666666,73,1695
2022-05-10 03:53:16.100000,49.959638,49.958121,49.959601,49.95911999999999,73,1695
2022-05-10 03:53:16.120000,49.959514,49.958296,49.95922,49.95901,73,1695
2022-05-10 03:53:16.140000,49.958962,49.957638,49.958798,49.95846600000001,73,1695
2022-05-10 03:53:16.160000,49.95987,49.958666,49.9597,49.95941200000001,73,1695
2022-05-10 03:53:16.180000,49.96012,49.958777,49.957759,49.958885333333335,73,1695
2022-05-10 03:53:16.200000,49.958939,49.958121,49.955641,49.957567000000004,73,1695
2022-05-10 03:53:16.220000,49.958411,49.958672,49.957332,49.95813833333333,73,1695
2022-05-10 03:53:16.240000,49.95768,49.958478,49.959493,49.958550333333335,73,1695
2022-05-10 03:53:16.260000,49.957508,49.959032,49.962305,49.95961500000001,73,1695
2022-05-10 03:53:16.280000,49.957865,49.958717,49.961321,49.959301,73,1695
2022-05-10 03:53:16.300000,49.956509,49.956917,49.956662,49.956695999999994,73,1695
2022-05-10 03:53:16.320000,49.956799,49.958588,49.958288,49.95789166666666,73,1695
2022-05-10 03:53:16.340000,49.958357,49.959731,49.959917,49.959335,73,1695
2022-05-10 03:53:16.360000,49.95789,49.957936,49.956732,49.95751933333333,73,1695
2022-05-10 03:53:16.380000,49.957986,49.959236,49.957393,49.958205,73,1695
2022-05-10 03:53:16.400000,49.96036,49.961597,49.960217,49.960724666666664,73,1695
2022-05-10 03:53:16.420000,49.962055,49.960454,49.960132,49.96088033333333,73,1695
2022-05-10 03:53:16.440000,49.960782,49.957301,49.957968,49.958683666666666,73,1695
2022-05-10 03:53:16.460000,49.958453,49.955917,49.95691,49.957093333333326,73,1695
2022-05-10 03:53:16.480000,49.958041,49.956871,49.9585,49.957804,73,1695
2022-05-10 03:53:16.500000,49.959212,49.957847,49.960571,49.959210000000006,73,1695
2022-05-10 03:53:16.520000,49.958859,49.957282,49.959881,49.958674,73,1695
2022-05-10 03:53:16.540000,49.958438,49.958513,49.960324,49.959091666666666,73,1695
2022-05-10 03:53:16.560000,49.959726,49.961037,49.961141,49.960634666666664,73,1695
2022-05-10 03:53:16.580000,49.959056,49.96044,49.957983,49.959159666666665,73,1695
2022-05-10 03:53:16.600000,49.957426,49.960284,49.958191,49.958633666666664,73,1695
2022-05-10 03:53:16.620000,49.957125,49.96064,49.959737,49.95916733333333,73,1695
2022-05-10 03:53:16.640000,49.957613,49.959143,49.958529,49.95842833333333,73,1695
2022-05-10 03:53:16.660000,49.958459,49.957647,49.957202,49.95776933333334,73,1695
2022-05-10 03:53:16.680000,49.958925,49.957268,49.95756,49.95791766666667,73,1695
2022-05-10 03:53:16.700000,49.95907,49.958125,49.958637,49.958610666666665,73,1695
2022-05-10 03:53:16.720000,49.960224,49.959121,49.960255,49.95986666666666,73,1695
2022-05-10 03:53:16.740000,49.961183,49.959713,49.961385,49.96076033333333,73,1695
2022-05-10 03:53:16.760000,49.960172,49.959269,49.95958,49.959673666666674,73,1695
2022-05-10 03:53:16.780000,49.959205,49.959565,49.958454,49.95907466666667,73,1695
2022-05-10 03:53:16.800000,49.958822,49.960495,49.959394,49.95957033333334,73,1695
2022-05-10 03:53:16.820000,49.958731,49.96007,49.959343,49.95938133333333,73,1695
2022-05-10 03:53:16.840000,49.958988,49.959518,49.958517,49.95900766666667,73,1695
2022-05-10 03:53:16.860000,49.96025,49.959005,49.959274,49.95950966666666,73,1695
2022-05-10 03:53:16.880000,49.961694,49.958407,49.961068,49.960389666666664,73,1695
2022-05-10 03:53:16.900000,49.96151,49.959254,49.961958,49.96090733333333,73,1695
2022-05-10 03:53:16.920000,49.959957,49.960111,49.960599,49.96022233333334,73,1695
2022-05-10 03:53:16.940000,49.95864,49.959987,49.958924,49.95918366666667,73,1695
2022-05-10 03:53:16.960000,49.958686,49.960293,49.959294,49.95942433333334,73,1695
2022-05-10 03:53:16.980000,49.959004,49.961032,49.958967,49.95966766666667,73,1695
2022-05-10 03:53:17.000000,49.958916,49.961569,49.957136,49.959207,73,1695
2022-05-10 03:53:17.020000,49.960505,49.962806,49.960033,49.96111466666667,73,1695
2022-05-10 03:53:17.040000,49.962811,49.961829,49.963137,49.96259233333334,73,1695
2022-05-10 03:53:17.060000,49.962293,49.958786,49.960184,49.960421,73,1695
2022-05-10 03:53:17.080000,49.961718,49.95968,49.960181,49.96052633333333,73,1695
2022-05-10 03:53:17.100000,49.962304,49.96113,49.963214,49.962216000000005,73,1695
2022-05-10 03:53:17.120000,49.961507,49.958468,49.961053,49.96034266666666,73,1695
2022-05-10 03:53:17.140000,49.95981,49.956949,49.957165,49.957974666666665,73,1695
2022-05-10 03:53:17.160000,49.95983,49.959412,49.958172,49.959137999999996,73,1695
2022-05-10 03:53:17.180000,49.96063,49.961421,49.96053,49.960860333333336,73,1695
2022-05-10 03:53:17.200000,49.960092,49.961611,49.959298,49.96033366666666,73,1695
2022-05-10 03:53:17.220000,49.95955,49.962569,49.958221,49.96011333333334,73,1695
2022-05-10 03:53:17.240000,49.958575,49.961903,49.957057,49.959178333333334,73,1695
2022-05-10 03:53:17.260000,49.958634,49.960806,49.958834,49.95942466666667,73,1695
2022-05-10 03:53:17.280000,49.961226,49.961852,49.964205,49.96242766666666,73,1695
2022-05-10 03:53:17.300000,49.961915,49.961023,49.963828,49.96225533333333,73,1695
2022-05-10 03:53:17.320000,49.960477,49.959602,49.960411,49.96016333333333,73,1695
2022-05-10 03:53:17.340000,49.960464,49.96073,49.960436,49.960543333333334,73,1695
2022-05-10 03:53:17.360000,49.961416,49.961768,49.960328,49.96117066666667,73,1695
2022-05-10 03:53:17.380000,49.961269,49.961167,49.958864,49.960433333333334,73,1695
2022-05-10 03:53:17.400000,49.960323,49.96063,49.958977,49.95997666666667,73,1695
2022-05-10 03:53:17.420000,49.959633,49.960824,49.959673,49.96004333333334,73,1695
2022-05-10 03:53:17.440000,49.960338,49.961699,49.960621,49.960885999999995,73,1695
2022-05-10 03:53:17.460000,49.961297,49.962682,49.962741,49.96224,73,1695
2022-05-10 03:53:17.480000,49.961117,49.962028,49.962544,49.961896333333335,73,1695
2022-05-10 03:53:17.500000,49.960785,49.961026,49.959834,49.96054833333333,73,1695
2022-05-10 03:53:17.520000,49.960704,49.962027,49.960018,49.96091633333333,73,1695
2022-05-10 03:53:17.540000,49.959887,49.962273,49.961079,49.96107966666667,73,1695
2022-05-10 03:53:17.560000,49.959222,49.960727,49.959724,49.959891,73,1695
2022-05-10 03:53:17.580000,49.959885,49.961448,49.961475,49.960936000000004,73,1695
2022-05-10 03:53:17.600000,49.960737,49.964004,49.964327,49.96302266666667,73,1695
2022-05-10 03:53:17.620000,49.961209,49.96437,49.962566,49.962715,73,1695
2022-05-10 03:53:17.640000,49.961384,49.963029,49.960568,49.961660333333334,73,1695
2022-05-10 03:53:17.660000,49.96131,49.962852,49.962867,49.962343,73,1695
2022-05-10 03:53:17.680000,49.960726,49.96319,49.964145,49.962686999999995,73,1695
2022-05-10 03:53:17.700000,49.960032,49.962574,49.963248,49.96195133333333,73,1695
2022-05-10 03:53:17.720000,49.960648,49.961246,49.961804,49.96123266666667,73,1695
2022-05-10 03:53:17.740000,49.961705,49.960806,49.961086,49.961199,73,1695
2022-05-10 03:53:17.760000,49.962218,49.962264,49.962305,49.962262333333335,73,1695
2022-05-10 03:53:17.780000,49.962277,49.96317,49.963306,49.96291766666667,73,1695
2022-05-10 03:53:17.800000,49.961994,49.962343,49.962146,49.962161,73,1695
2022-05-10 03:53:17.820000,49.962305,49.962556,49.962177,49.962346,73,1695
2022-05-10 03:53:17.840000,49.963072,49.963246,49.962716,49.96301133333333,73,1695
2022-05-10 03:53:17.860000,49.962393,49.962657,49.961557,49.96220233333333,73,1695
2022-05-10 03:53:17.880000,49.962557,49.963602,49.963125,49.96309466666667,73,1695
2022-05-10 03:53:17.900000,49.96364,49.963536,49.964459,49.963878333333334,73,1695
2022-05-10 03:53:17.920000,49.962515,49.961222,49.962802,49.962179666666664,73,1695
2022-05-10 03:53:17.940000,49.962028,49.961449,49.964066,49.96251433333333,73,1695
2022-05-10 03:53:17.960000,49.96339,49.963125,49.96431,49.96360833333333,73,1695
2022-05-10 03:53:17.980000,49.963427,49.963208,49.961507,49.962714000000005,73,1695
2022-05-10 03:53:18.000000,49.964009,49.962875,49.961907,49.96293033333333,73,1695
2022-05-10 03:53:18.020000,49.965818,49.963265,49.96464,49.96457433333333,73,1695
2022-05-10 03:53:18.040000,49.966687,49.965287,49.966388,49.96612066666666,73,1695
2022-05-10 03:53:18.060000,49.965644,49.966009,49.965658,49.96577033333333,73,1695
2022-05-10 03:53:18.080000,49.964349,49.963973,49.963189,49.963837000000005,73,1695
2022-05-10 03:53:18.100000,49.964398,49.962092,49.961795,49.962761666666665,73,1695
2022-05-10 03:53:18.120000,49.965574,49.963722,49.963586,49.964293999999995,73,1695
2022-05-10 03:53:18.140000,49.9662,49.965754,49.966375,49.96610966666666,73,1695
2022-05-10 03:53:18.160000,49.965128,49.963936,49.964751,49.964605,73,1695
2022-05-10 03:53:18.180000,49.965146,49.96284,49.963573,49.963853,73,1695
2022-05-10 03:53:18.200000,49.967149,49.964556,49.966302,49.966002333333336,73,1695
2022-05-10 03:53:18.220000,49.967793,49.965073,49.966925,49.966597,73,1695
2022-05-10 03:53:18.240000,49.966301,49.963509,49.965374,49.96506133333333,73,1695
2022-05-10 03:53:18.260000,49.966073,49.96349,49.966538,49.96536699999999,73,1695
2022-05-10 03:53:18.280000,49.967356,49.964537,49.96745,49.96644766666666,73,1695
2022-05-10 03:53:18.300000,49.966599,49.963898,49.964937,49.96514466666667,73,1695
2022-05-10 03:53:18.320000,49.965915,49.964375,49.966093,49.965461000000005,73,1695
2022-05-10 03:53:18.340000,49.967961,49.965643,49.967909,49.967171,73,1695
2022-05-10 03:53:18.360000,49.968439,49.964894,49.966236,49.966523,73,1695
2022-05-10 03:53:18.380000,49.966698,49.965361,49.966437,49.96616533333334,73,1695
2022-05-10 03:53:18.400000,49.965619,49.9662,49.966765,49.96619466666667,73,1695
2022-05-10 03:53:18.420000,49.965136,49.966307,49.964806,49.96541633333334,73,1695
2022-05-10 03:53:18.440000,49.96546,49.966718,49.965221,49.96579966666667,73,1695
2022-05-10 03:53:18.460000,49.967147,49.966272,49.967753,49.96705733333332,73,1695
2022-05-10 03:53:18.480000,49.96804,49.965805,49.968331,49.967392,73,1695
2022-05-10 03:53:18.500000,49.967302,49.966283,49.96699,49.966858333333334,73,1695
2022-05-10 03:53:18.520000,49.96562,49.965348,49.96496,49.96530933333333,73,1695
2022-05-10 03:53:18.540000,49.964788,49.963747,49.96367,49.96406833333333,73,1695
2022-05-10 03:53:18.560000,49.966066,49.964616,49.966299,49.965660333333325,73,1695
2022-05-10 03:53:18.580000,49.967975,49.966182,49.969553,49.96790333333333,73,1695
2022-05-10 03:53:18.600000,49.968374,49.965831,49.969343,49.967849333333334,73,1695
2022-05-10 03:53:18.620000,49.967073,49.96468,49.966746,49.96616633333334,73,1695
2022-05-10 03:53:18.640000,49.965358,49.964759,49.964861,49.96499266666666,73,1695
2022-05-10 03:53:18.660000,49.965122,49.966029,49.965633,49.96559466666667,73,1695
2022-05-10 03:53:18.680000,49.965364,49.966024,49.965692,49.96569333333333,73,1695
2022-05-10 03:53:18.700000,49.965715,49.965598,49.965388,49.965567,73,1695
2022-05-10 03:53:18.720000,49.967087,49.966157,49.965946,49.96639666666667,73,1695
2022-05-10 03:53:18.740000,49.967553,49.966196,49.965543,49.96643066666667,73,1695
2022-05-10 03:53:18.760000,49.966081,49.965482,49.965887,49.965816666666676,73,1695
2022-05-10 03:53:18.780000,49.964944,49.96529,49.966411,49.96554833333334,73,1695
2022-05-10 03:53:18.800000,49.964548,49.965715,49.965916,49.965393,73,1695
2022-05-10 03:53:18.820000,49.964562,49.967326,49.967442,49.96644333333333,73,1695
2022-05-10 03:53:18.840000,49.965442,49.968494,49.968122,49.96735266666667,73,1695
2022-05-10 03:53:18.860000,49.965673,49.967783,49.966365,49.966607,73,1695
2022-05-10 03:53:18.880000,49.965235,49.967855,49.965883,49.966324333333326,73,1695
2022-05-10 03:53:18.900000,49.965078,49.967562,49.96485,49.965830000000004,73,1695
2022-05-10 03:53:18.920000,49.96494,49.966968,49.964708,49.96553866666667,73,1695
2022-05-10 03:53:18.940000,49.964845,49.967322,49.966774,49.96631366666666,73,1695
2022-05-10 03:53:18.960000,49.965624,49.967337,49.967781,49.966914,73,1695
2022-05-10 03:53:18.980000,49.966046,49.965851,49.965627,49.96584133333332,73,1695
2022-05-10 03:53:19.000000,49.965035,49.964964,49.96323,49.964409666666675,73,1695
2022-05-10 03:53:19.020000,49.964899,49.96619,49.963214,49.96476766666667,73,1695
2022-05-10 03:53:19.040000,49.966121,49.967116,49.965039,49.966091999999996,73,1695
2022-05-10 03:53:19.060000,49.966622,49.967586,49.968404,49.96753733333333,73,1695
2022-05-10 03:53:19.080000,49.96555,49.966644,49.967573,49.966589,73,1695
2022-05-10 03:53:19.100000,49.964683,49.965619,49.963425,49.96457566666667,73,1695
2022-05-10 03:53:19.120000,49.965027,49.965929,49.962761,49.96457233333334,73,1695
2022-05-10 03:53:19.140000,49.966913,49.967595,49.967226,49.96724466666666,73,1695
2022-05-10 03:53:19.160000,49.967853,49.968302,49.968412,49.968188999999995,73,1695
2022-05-10 03:53:19.180000,49.966662,49.967774,49.965383,49.96660633333334,73,1695
2022-05-10 03:53:19.200000,49.966652,49.968724,49.966409,49.96726166666667,73,1695
2022-05-10 03:53:19.220000,49.967356,49.969023,49.96721,49.967863,73,1695
2022-05-10 03:53:19.240000,49.966335,49.967707,49.965328,49.966456666666666,73,1695
2022-05-10 03:53:19.260000,49.964768,49.967268,49.964757,49.96559766666667,73,1695
2022-05-10 03:53:19.280000,49.964814,49.967775,49.966121,49.96623666666667,73,1695
2022-05-10 03:53:19.300000,49.966352,49.968109,49.96681,49.96709033333334,73,1695
2022-05-10 03:53:19.320000,49.966418,49.967781,49.965114,49.96643766666667,73,1695
2022-05-10 03:53:19.340000,49.966273,49.968433,49.965524,49.96674333333334,73,1695
2022-05-10 03:53:19.360000,49.967332,49.969722,49.9693,49.968784666666664,73,1695
2022-05-10 03:53:19.380000,49.967166,49.968963,49.96901,49.968379666666664,73,1695
2022-05-10 03:53:19.400000,49.965946,49.968108,49.9668,49.966951333333334,73,1695
2022-05-10 03:53:19.420000,49.965681,49.968085,49.966535,49.966767,73,1695
2022-05-10 03:53:19.440000,49.967218,49.968209,49.967697,49.967707999999995,73,1695
2022-05-10 03:53:19.460000,49.969199,49.968963,49.969631,49.969264333333335,73,1695
2022-05-10 03:53:19.480000,49.968676,49.968497,49.968059,49.96841066666667,73,1695
2022-05-10 03:53:19.500000,49.967557,49.967196,49.965374,49.966709,73,1695
2022-05-10 03:53:19.520000,49.968884,49.968384,49.968275,49.96851433333333,73,1695
2022-05-10 03:53:19.540000,49.969548,49.969551,49.970121,49.96974,73,1695
2022-05-10 03:53:19.560000,49.968166,49.968843,49.968279,49.968429333333326,73,1695
2022-05-10 03:53:19.580000,49.96872,49.969621,49.969833,49.969391333333334,73,1695
2022-05-10 03:53:19.600000,49.96978,49.969503,49.970592,49.96995833333333,73,1695
2022-05-10 03:53:19.620000,49.969175,49.968864,49.968599,49.96887933333333,73,1695
2022-05-10 03:53:19.640000,49.969779,49.971276,49.972094,49.971049666666666,73,1695
2022-05-10 03:53:19.660000,49.970048,49.971135,49.972688,49.971290333333336,73,1695
2022-05-10 03:53:19.680000,49.96873,49.968728,49.967538,49.968332,73,1695
2022-05-10 03:53:19.700000,49.96939,49.970456,49.968365,49.969403666666665,73,1695
2022-05-10 03:53:19.720000,49.970649,49.970801,49.970036,49.97049533333333,73,1695
2022-05-10 03:53:19.740000,49.971098,49.969266,49.970741,49.97036833333333,73,1695
2022-05-10 03:53:19.760000,49.971535,49.969572,49.972415,49.971174,73,1695
2022-05-10 03:53:19.780000,49.970442,49.969131,49.969906,49.96982633333334,73,1695
2022-05-10 03:53:19.800000,49.969465,49.968732,49.9684,49.968865666666666,73,1695
2022-05-10 03:53:19.820000,49.970362,49.971219,49.972755,49.97144533333333,73,1695
2022-05-10 03:53:19.840000,49.971923,49.972734,49.974754,49.973137,73,1695
2022-05-10 03:53:19.860000,49.972057,49.971413,49.970897,49.971455666666664,73,1695
2022-05-10 03:53:19.880000,49.971887,49.971168,49.969972,49.971009,73,1695
2022-05-10 03:53:19.900000,49.972951,49.972572,49.973151,49.97289133333334,73,1695
2022-05-10 03:53:19.920000,49.973981,49.97279,49.974021,49.97359733333334,73,1695
2022-05-10 03:53:19.940000,49.972918,49.971214,49.971328,49.97182,73,1695
2022-05-10 03:53:19.960000,49.971542,49.970602,49.970925,49.971023,73,1695
2022-05-10 03:53:19.980000,49.972269,49.972343,49.973997,49.97286966666667,73,1695
2022-05-10 03:53:20.000000,49.973577,49.973278,49.975563,49.97413933333333,73,1695
2022-05-10 03:53:20.020000,49.973727,49.97241,49.973823,49.97332,73,1695
2022-05-10 03:53:20.040000,49.972496,49.972071,49.972892,49.972486333333336,73,1695
2022-05-10 03:53:20.060000,49.97254,49.973395,49.974126,49.97335366666666,73,1695
2022-05-10 03:53:20.080000,49.974286,49.974527,49.975246,49.97468633333333,73,1695
2022-05-10 03:53:20.100000,49.974731,49.973066,49.97353,49.973775666666675,73,1695
2022-05-10 03:53:20.120000,49.973063,49.970753,49.971478,49.971764666666665,73,1695
2022-05-10 03:53:20.140000,49.973658,49.972285,49.974373,49.973438666666674,73,1695
2022-05-10 03:53:20.160000,49.97575,49.975484,49.978102,49.97644533333334,73,1695
2022-05-10 03:53:20.180000,49.975748,49.974668,49.976324,49.97558,73,1695
2022-05-10 03:53:20.200000,49.9746,49.971974,49.971954,49.97284266666666,73,1695
2022-05-10 03:53:20.220000,49.97394,49.972155,49.970663,49.97225266666667,73,1695
2022-05-10 03:53:20.240000,49.974762,49.974994,49.975158,49.974971333333336,73,1695
2022-05-10 03:53:20.260000,49.976393,49.976058,49.978024,49.976825,73,1695
2022-05-10 03:53:20.280000,49.976526,49.974037,49.974248,49.974937000000004,73,1695
2022-05-10 03:53:20.300000,49.976057,49.974224,49.973326,49.97453566666667,73,1695
2022-05-10 03:53:20.320000,49.976199,49.974852,49.974949,49.97533333333334,73,1695
2022-05-10 03:53:20.340000,49.975374,49.973513,49.974939,49.97460866666666,73,1695
2022-05-10 03:53:20.360000,49.974606,49.973982,49.97569,49.97475933333334,73,1695
2022-05-10 03:53:20.380000,49.97442,49.974598,49.974368,49.974461999999995,73,1695
2022-05-10 03:53:20.400000,49.975075,49.975204,49.974933,49.97507066666666,73,1695
2022-05-10 03:53:20.420000,49.976222,49.975913,49.976652,49.97626233333333,73,1695
2022-05-10 03:53:20.440000,49.975348,49.974268,49.973225,49.97428033333333,73,1695
2022-05-10 03:53:20.460000,49.974614,49.974068,49.972522,49.973734666666665,73,1695
2022-05-10 03:53:20.480000,49.97529,49.974991,49.975594,49.97529166666667,73,1695
2022-05-10 03:53:20.500000,49.976439,49.975032,49.976595,49.976022,73,1695
2022-05-10 03:53:20.520000,49.978088,49.975894,49.978234,49.97740533333333,73,1695
2022-05-10 03:53:20.540000,49.978942,49.975468,49.978031,49.977480333333325,73,1695
2022-05-10 03:53:20.560000,49.976432,49.9727,49.973219,49.974117,73,1695
2022-05-10 03:53:20.580000,49.973649,49.973531,49.972758,49.973312666666665,73,1695
2022-05-10 03:53:20.600000,49.975128,49.9775,49.976853,49.97649366666667,73,1695
2022-05-10 03:53:20.620000,49.977204,49.977695,49.976601,49.97716666666667,73,1695
2022-05-10 03:53:20.640000,49.976474,49.975805,49.974619,49.97563266666666,73,1695
2022-05-10 03:53:20.660000,49.976301,49.97625,49.977245,49.97659866666667,73,1695
2022-05-10 03:53:20.680000,49.977438,49.977093,49.979001,49.977844000000005,73,1695
2022-05-10 03:53:20.700000,49.976678,49.976098,49.976721,49.976499,73,1695
2022-05-10 03:53:20.720000,49.975527,49.975685,49.976069,49.975760333333334,73,1695
2022-05-10 03:53:20.740000,49.976075,49.976389,49.976398,49.976287333333325,73,1695
2022-05-10 03:53:20.760000,49.976931,49.97556,49.974364,49.97561833333334,73,1695
2022-05-10 03:53:20.780000,49.977172,49.975551,49.97496,49.975894333333336,73,1695
2022-05-10 03:53:20.800000,49.977292,49.97725,49.977834,49.97745866666667,73,1695
2022-05-10 03:53:20.820000,49.976714,49.97793,49.977666,49.97743666666667,73,1695
2022-05-10 03:53:20.840000,49.976263,49.978203,49.976584,49.977016666666664,73,1695
2022-05-10 03:53:20.860000,49.97668,49.979089,49.977809,49.977859333333335,73,1695
2022-05-10 03:53:20.880000,49.977736,49.978959,49.978662,49.97845233333334,73,1695
2022-05-10 03:53:20.900000,49.977836,49.977972,49.977264,49.97769066666667,73,1695
2022-05-10 03:53:20.920000,49.976927,49.977569,49.975841,49.976779,73,1695
2022-05-10 03:53:20.940000,49.977236,49.977399,49.976026,49.976887,73,1695
2022-05-10 03:53:20.960000,49.97845,49.978282,49.978395,49.978375666666665,73,1695
2022-05-10 03:53:20.980000,49.977404,49.978561,49.979231,49.97839866666666,73,1695
2022-05-10 03:53:21.000000,49.974985,49.976592,49.976116,49.97589766666666,73,1695
2022-05-10 03:53:21.020000,49.974611,49.977658,49.97658,49.976283,73,1695
2022-05-10 03:53:21.040000,49.976253,49.980518,49.979311,49.978694,73,1695
2022-05-10 03:53:21.060000,49.976413,49.979426,49.976316,49.977385,73,1695
2022-05-10 03:53:21.080000,49.97526,49.978218,49.975396,49.976291333333336,73,1695
2022-05-10 03:53:21.100000,49.976177,49.980426,49.980377,49.978993333333335,73,1695
2022-05-10 03:53:21.120000,49.977686,49.981047,49.980764,49.97983233333333,73,1695
2022-05-10 03:53:21.140000,49.978213,49.979315,49.978097,49.978541666666665,73,1695
2022-05-10 03:53:21.160000,49.978612,49.97788,49.977497,49.97799633333333,73,1695
2022-05-10 03:53:21.180000,49.979747,49.977537,49.977634,49.978306,73,1695
2022-05-10 03:53:21.200000,49.98065,49.977887,49.977471,49.978669333333336,73,1695
2022-05-10 03:53:21.220000,49.98029,49.97875,49.977791,49.97894366666666,73,1695
2022-05-10 03:53:21.240000,49.978316,49.979847,49.979129,49.979097333333335,73,1695
2022-05-10 03:53:21.260000,49.975664,49.980542,49.979338,49.97851466666666,73,1695
2022-05-10 03:53:21.280000,49.975231,49.981014,49.977754,49.97799966666667,73,1695
2022-05-10 03:53:21.300000,49.977138,49.981459,49.978356,49.97898433333333,73,1695
2022-05-10 03:53:21.320000,49.979092,49.981628,49.98136,49.980693333333335,73,1695
2022-05-10 03:53:21.340000,49.980062,49.981921,49.98305,49.98167766666666,73,1695
2022-05-10 03:53:21.360000,49.979891,49.981397,49.981289,49.980859,73,1695
2022-05-10 03:53:21.380000,49.978545,49.97932,49.97767,49.97851166666667,73,1695
2022-05-10 03:53:21.400000,49.978352,49.979056,49.977915,49.978441000000004,73,1695
2022-05-10 03:53:21.420000,49.979243,49.980158,49.979302,49.97956766666667,73,1695
2022-05-10 03:53:21.440000,49.97975,49.980569,49.979285,49.979868,73,1695
2022-05-10 03:53:21.460000,49.980939,49.981389,49.9815,49.981276,73,1695
2022-05-10 03:53:21.480000,49.982134,49.981916,49.983077,49.98237566666666,73,1695
2022-05-10 03:53:21.500000,49.982829,49.982249,49.98323,49.98276933333333,73,1695
2022-05-10 03:53:21.520000,49.983173,49.981541,49.982284,49.98233266666667,73,1695
2022-05-10 03:53:21.540000,49.982683,49.979991,49.980236,49.98096999999999,73,1695
2022-05-10 03:53:21.560000,49.982245,49.980704,49.979827,49.98092533333334,73,1695
