Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-04-14 16:00:05.020000,49.973536,49.975856,49.973991,49.976066,49.97486225,98,2325
2022-04-14 16:00:05.040000,49.973493,49.975385,49.975139,49.976368,49.97509625,98,2325
2022-04-14 16:00:05.060000,49.974401,49.97449,49.975139,49.975019,49.974762250000005,98,2325
2022-04-14 16:00:05.080000,49.975268,49.974885,49.975139,49.974747,49.975009750000005,98,2325
2022-04-14 16:00:05.100000,49.97612,49.975167,49.975139,49.975529,49.97548875,98,2325
2022-04-14 16:00:05.120000,49.976666,49.974445,49.973487,49.975807,49.97510125,98,2325
2022-04-14 16:00:05.140000,49.976508,49.974291,49.975829,49.975763,49.97559775,98,2325
2022-04-14 16:00:05.160000,49.975986,49.975152,49.976819,49.975645,49.975900499999995,98,2325
2022-04-14 16:00:05.180000,49.975986,49.975227,49.975981,49.975311,49.97562625,98,2325
2022-04-14 16:00:05.200000,49.976787,49.974963,49.97638,49.975609,49.97593475,98,2325
2022-04-14 16:00:05.220000,49.977968,49.975741,49.97431,49.976152,49.976042750000005,98,2325
2022-04-14 16:00:05.240000,49.977987,49.975899,49.976509,49.975903,49.9765745,98,2325
2022-04-14 16:00:05.260000,49.977907,49.974579,49.976509,49.97545,49.976111249999995,98,2325
2022-04-14 16:00:05.280000,49.979307,49.974096,49.976509,49.975713,49.97640625,98,2325
2022-04-14 16:00:05.300000,49.979599,49.97588,49.976509,49.976148,49.977033999999996,98,2325
2022-04-14 16:00:05.320000,49.978235,49.977379,49.974741,49.976654,49.97675225,98,2325
2022-04-14 16:00:05.340000,49.977458,49.97681,49.978061,49.976928,49.97731424999999,98,2325
2022-04-14 16:00:05.360000,49.977629,49.976875,49.97818,49.976398,49.9772705,98,2325
2022-04-14 16:00:05.380000,49.977922,49.977411,49.97612,49.976297,49.976937500000005,98,2325
2022-04-14 16:00:05.400000,49.97737,49.977362,49.976806,49.977165,49.97717575,98,2325
2022-04-14 16:00:05.420000,49.976972,49.977291,49.977921,49.977432,49.977404,98,2325
2022-04-14 16:00:05.440000,49.977374,49.97751,49.977074,49.97675,49.977177000000005,98,2325
2022-04-14 16:00:05.460000,49.977631,49.977959,49.977074,49.977004,49.977416999999996,98,2325
2022-04-14 16:00:05.480000,49.977786,49.977726,49.977074,49.977601,49.97754675,98,2325
2022-04-14 16:00:05.500000,49.977727,49.977634,49.977074,49.977019,49.977363499999996,98,2325
2022-04-14 16:00:05.520000,49.977459,49.978541,49.978773,49.976933,49.9779265,98,2325
2022-04-14 16:00:05.540000,49.977908,49.978542,49.976778,49.978154,49.9778455,98,2325
2022-04-14 16:00:05.560000,49.978676,49.97744,49.977088,49.979516,49.97818,98,2325
2022-04-14 16:00:05.580000,49.978082,49.976931,49.979014,49.979689,49.978429000000006,98,2325
2022-04-14 16:00:05.600000,49.977125,49.977226,49.975862,49.978077,49.977072500000006,98,2325
2022-04-14 16:00:05.620000,49.976908,49.9775,49.978037,49.976831,49.977319,98,2325
2022-04-14 16:00:05.640000,49.977546,49.976745,49.977787,49.977387,49.977366249999996,98,2325
2022-04-14 16:00:05.660000,49.978329,49.976875,49.977787,49.978067,49.977764500000006,98,2325
