Time Stamp,CL_Curicó_UTALCA,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-01-07 03:22:05.220000,49.996699,49.996987,49.996843,360,3780
2022-01-07 03:22:05.240000,49.996046,49.99666,49.996353,360,3780
2022-01-07 03:22:05.260000,49.995219,49.995835,49.995526999999996,360,3780
2022-01-07 03:22:05.280000,49.994662,49.995162,49.994912,360,3780
2022-01-07 03:22:05.300000,49.994342,49.994284,49.994313000000005,360,3780
2022-01-07 03:22:05.320000,49.994204,49.993699,49.9939515,360,3780
2022-01-07 03:22:05.340000,49.994299,49.993935,49.994117,360,3780
2022-01-07 03:22:05.360000,49.994242,49.994322,49.994282,360,3780
2022-01-07 03:22:05.380000,49.993976,49.994284,49.99413,360,3780
2022-01-07 03:22:05.400000,49.993846,49.993772,49.993809,360,3780
2022-01-07 03:22:05.420000,49.993693,49.99309,49.9933915,360,3780
2022-01-07 03:22:05.440000,49.99362,49.992687,49.9931535,360,3780
2022-01-07 03:22:05.460000,49.993502,49.992629,49.9930655,360,3780
2022-01-07 03:22:05.480000,49.992839,49.992303,49.992571,360,3780
2022-01-07 03:22:05.500000,49.991981,49.991831,49.991906,360,3780
2022-01-07 03:22:05.520000,49.991045,49.992093,49.991569,360,3780
2022-01-07 03:22:05.540000,49.990565,49.99278,49.9916725,360,3780
2022-01-07 03:22:05.560000,49.990935,49.992405,49.99167,360,3780
2022-01-07 03:22:05.580000,49.991453,49.991295,49.991374,360,3780
2022-01-07 03:22:05.600000,49.991805,49.991128,49.9914665,360,3780
2022-01-07 03:22:05.620000,49.992056,49.991381,49.9917185,360,3780
2022-01-07 03:22:05.640000,49.991778,49.991437,49.9916075,360,3780
2022-01-07 03:22:05.660000,49.990912,49.990848,49.990880000000004,360,3780
2022-01-07 03:22:05.680000,49.990403,49.990159,49.990280999999996,360,3780
2022-01-07 03:22:05.700000,49.990175,49.989625,49.9899,360,3780
2022-01-07 03:22:05.720000,49.989823,49.989209,49.989516,360,3780
2022-01-07 03:22:05.740000,49.989662,49.988964,49.989313,360,3780
2022-01-07 03:22:05.760000,49.989939,49.989348,49.9896435,360,3780
2022-01-07 03:22:05.780000,49.990074,49.989917,49.9899955,360,3780
2022-01-07 03:22:05.800000,49.989719,49.989749,49.989734,360,3780
2022-01-07 03:22:05.820000,49.989413,49.989241,49.989327,360,3780
2022-01-07 03:22:05.840000,49.989043,49.988998,49.9890205,360,3780
2022-01-07 03:22:05.860000,49.988176,49.988677,49.9884265,360,3780
2022-01-07 03:22:05.880000,49.987541,49.988767,49.988154,360,3780
2022-01-07 03:22:05.900000,49.987851,49.988805,49.988327999999996,360,3780
2022-01-07 03:22:05.920000,49.988574,49.988501,49.9885375,360,3780
2022-01-07 03:22:05.940000,49.98915,49.989147,49.9891485,360,3780
2022-01-07 03:22:05.960000,49.989065,49.988668,49.9888665,360,3780
2022-01-07 03:22:05.980000,49.988569,49.986689,49.987629,360,3780
2022-01-07 03:22:06.000000,49.987882,49.986327,49.9871045,360,3780
