Time Stamp,CL_Concepción_UDEC,CL_Copiapó_UDA,CL_Curicó_UTALCA,CIO,Potencia,Inicio
2023-02-09 00:13:05.560000,49.99005,49.989819,49.98975,49.989872999999996,154,2550
2023-02-09 00:13:05.580000,49.990051,49.990274,49.990848,49.990390999999995,154,2550
2023-02-09 00:13:05.600000,49.991176,49.989948,49.991297,49.990807,154,2550
2023-02-09 00:13:05.620000,49.990787,49.989841,49.991274,49.990634,154,2550
2023-02-09 00:13:05.640000,49.989619,49.989566,49.991629,49.99027133333334,154,2550
2023-02-09 00:13:05.660000,49.98919,49.988902,49.991758,49.98995,154,2550
2023-02-09 00:13:05.680000,49.990487,49.990367,49.992061,49.99097166666667,154,2550
2023-02-09 00:13:05.700000,49.991685,49.991245,49.992413,49.991781,154,2550
2023-02-09 00:13:05.720000,49.991158,49.98913,49.992186,49.99082466666667,154,2550
2023-02-09 00:13:05.740000,49.989851,49.987849,49.992073,49.989924333333335,154,2550
2023-02-09 00:13:05.760000,49.989773,49.988872,49.992625,49.99042333333333,154,2550
2023-02-09 00:13:05.780000,49.990463,49.989544,49.992816,49.990941,154,2550
2023-02-09 00:13:05.800000,49.990932,49.989011,49.992534,49.990825666666666,154,2550
2023-02-09 00:13:05.820000,49.990999,49.987961,49.99177,49.99024333333333,154,2550
2023-02-09 00:13:05.840000,49.991305,49.987075,49.991282,49.98988733333332,154,2550
2023-02-09 00:13:05.860000,49.991597,49.98776,49.991763,49.99037333333333,154,2550
2023-02-09 00:13:05.880000,49.991578,49.989991,49.993237,49.991602,154,2550
2023-02-09 00:13:05.900000,49.992181,49.98987,49.994054,49.99203500000001,154,2550
2023-02-09 00:13:05.920000,49.992113,49.986436,49.992145,49.990231333333334,154,2550
2023-02-09 00:13:05.940000,49.991347,49.986865,49.990659,49.98962366666667,154,2550
2023-02-09 00:13:05.960000,49.991397,49.990308,49.990857,49.990854000000006,154,2550
2023-02-09 00:13:05.980000,49.990296,49.989066,49.990145,49.98983566666667,154,2550
2023-02-09 00:13:06.000000,49.98887,49.986911,49.98759,49.98779033333333,154,2550
2023-02-09 00:13:06.020000,49.990111,49.988235,49.984869,49.98773833333333,154,2550
2023-02-09 00:13:06.040000,49.990825,49.988889,49.98675,49.988821333333334,154,2550
2023-02-09 00:13:06.060000,49.990228,49.987944,49.992222,49.99013133333333,154,2550
2023-02-09 00:13:06.080000,49.990939,49.987181,49.995105,49.991074999999995,154,2550
2023-02-09 00:13:06.100000,49.990634,49.98608,49.99352,49.990078000000004,154,2550
2023-02-09 00:13:06.120000,49.989638,49.986688,49.99067,49.98899866666667,154,2550
2023-02-09 00:13:06.140000,49.989718,49.988099,49.988794,49.98887033333333,154,2550
2023-02-09 00:13:06.160000,49.989918,49.9876,49.987624,49.98838066666667,154,2550
2023-02-09 00:13:06.180000,49.990019,49.98702,49.987337,49.98812533333333,154,2550
2023-02-09 00:13:06.200000,49.990287,49.987232,49.987805,49.988441333333334,154,2550
2023-02-09 00:13:06.220000,49.989806,49.987539,49.988271,49.98853866666667,154,2550
